MeasurementName	MeasurementUnit	Sex	AgeMin	AgeMax	Percentile	Value
WaistCircumference	in	Male	26	35	73.7	42.4383693734
WaistCircumference	in	Male	36	45	73.7	43.9966773015
WaistCircumference	in	Male	46	55	73.7	44.1852994506
WaistCircumference	in	Male	56	65	73.7	44.5669532
WaistCircumference	in	Male	66	79	73.7	45.1575047
WaistCircumference	in	Male	80	99	73.7	44.38978775
WaistCircumference	in	Female	0	18	73.8	30.4330873
WaistCircumference	in	Female	18	25	73.8	39.8819113
WaistCircumference	in	Female	26	35	73.8	42.519708
WaistCircumference	in	Female	36	45	73.8	43.5827007
WaistCircumference	in	Female	46	55	73.8	43.1838028468
WaistCircumference	in	Female	56	65	73.8	43.8407323354
WaistCircumference	in	Female	66	79	73.8	43.7795512
WaistCircumference	in	Female	80	99	73.8	41.8110462
WaistCircumference	in	Male	0	18	73.8	30.0393863
WaistCircumference	in	Male	18	25	73.8	40.3700217998
WaistCircumference	in	Male	26	35	73.8	42.5019127148
WaistCircumference	in	Male	36	45	73.8	44.020102511
WaistCircumference	in	Male	46	55	73.8	44.2615987044
WaistCircumference	in	Male	56	65	73.8	44.5669532
WaistCircumference	in	Male	66	79	73.8	45.1586070628
WaistCircumference	in	Male	80	99	73.8	44.4094728
WaistCircumference	in	Female	0	18	73.9	30.4724574
WaistCircumference	in	Female	18	25	73.9	39.8819113
WaistCircumference	in	Female	26	35	73.9	42.5435662806
WaistCircumference	in	Female	36	45	73.9	43.6184881209
WaistCircumference	in	Female	46	55	73.9	43.2283698
WaistCircumference	in	Female	56	65	73.9	43.8976615
WaistCircumference	in	Female	66	79	73.9	43.8241968934
WaistCircumference	in	Female	80	99	73.9	41.8110462
WaistCircumference	in	Male	0	18	73.9	30.0749375003
WaistCircumference	in	Male	18	25	73.9	40.3925021269
WaistCircumference	in	Male	26	35	73.9	42.5590781
WaistCircumference	in	Male	36	45	73.9	44.0435277205
WaistCircumference	in	Male	46	55	73.9	44.2913625
WaistCircumference	in	Male	56	65	73.9	44.5669532
WaistCircumference	in	Male	66	79	73.9	45.1864023534
WaistCircumference	in	Male	80	99	73.9	44.42915785
WaistCircumference	in	Female	0	18	74	30.5118275
WaistCircumference	in	Female	18	25	74	39.922856204
WaistCircumference	in	Female	26	35	74	42.596873396
WaistCircumference	in	Female	36	45	74	43.698448794
WaistCircumference	in	Female	46	55	74	43.2283698
WaistCircumference	in	Female	56	65	74	43.8976615
WaistCircumference	in	Female	66	79	74	43.8582914
WaistCircumference	in	Female	80	99	74	41.8110462
WaistCircumference	in	Male	0	18	74	30.0787564
WaistCircumference	in	Male	18	25	74	40.414982454
WaistCircumference	in	Male	26	35	74	42.5590781
WaistCircumference	in	Male	36	45	74	44.06695293
WaistCircumference	in	Male	46	55	74	44.294512108
WaistCircumference	in	Male	56	65	74	44.597661878
WaistCircumference	in	Male	66	79	74	45.214197644
WaistCircumference	in	Male	80	99	74	44.4488429
WaistCircumference	in	Female	0	18	74.1	30.5118275
WaistCircumference	in	Female	18	25	74.1	39.9606515
WaistCircumference	in	Female	26	35	74.1	42.6243143557
WaistCircumference	in	Female	36	45	74.1	43.700811
WaistCircumference	in	Female	46	55	74.1	43.2283698
WaistCircumference	in	Female	56	65	74.1	43.8976615
WaistCircumference	in	Female	66	79	74.1	43.8582914
WaistCircumference	in	Female	80	99	74.1	41.8110462
WaistCircumference	in	Male	0	18	74.1	30.1181265
WaistCircumference	in	Male	18	25	74.1	40.4418328622
WaistCircumference	in	Male	26	35	74.1	42.6003379648
WaistCircumference	in	Male	36	45	74.1	44.0903781395
WaistCircumference	in	Male	46	55	74.1	44.3453782772
WaistCircumference	in	Male	56	65	74.1	44.6517563954
WaistCircumference	in	Male	66	79	74.1	45.2362449
WaistCircumference	in	Male	80	99	74.1	44.458685425
WaistCircumference	in	Female	0	18	74.2	30.5118275
WaistCircumference	in	Female	18	25	74.2	39.9606515
WaistCircumference	in	Female	26	35	74.2	42.6509679134
WaistCircumference	in	Female	36	45	74.2	43.700811
WaistCircumference	in	Female	46	55	74.2	43.2445902812
WaistCircumference	in	Female	56	65	74.2	43.9576615324
WaistCircumference	in	Female	66	79	74.2	43.8790000726
WaistCircumference	in	Female	80	99	74.2	41.8110462
WaistCircumference	in	Male	0	18	74.2	30.1181265
WaistCircumference	in	Male	18	25	74.2	40.4867935164
WaistCircumference	in	Male	26	35	74.2	42.6919915576
WaistCircumference	in	Male	36	45	74.2	44.094512
WaistCircumference	in	Male	46	55	74.2	44.3701027
WaistCircumference	in	Male	56	65	74.2	44.6997879174
WaistCircumference	in	Male	66	79	74.2	45.2362449
WaistCircumference	in	Male	80	99	74.2	44.46852795
WaistCircumference	in	Female	0	18	74.3	30.5118275
WaistCircumference	in	Female	18	25	74.3	39.9671081964
WaistCircumference	in	Female	26	35	74.3	42.6771884
WaistCircumference	in	Female	36	45	74.3	43.700811
WaistCircumference	in	Female	46	55	74.3	43.2991572398
WaistCircumference	in	Female	56	65	74.3	43.9764017
WaistCircumference	in	Female	66	79	74.3	43.8976615
WaistCircumference	in	Female	80	99	74.3	41.8226210094
WaistCircumference	in	Male	0	18	74.3	30.1264335911
WaistCircumference	in	Male	18	25	74.3	40.5118329
WaistCircumference	in	Male	26	35	74.3	42.7333301626
WaistCircumference	in	Male	36	45	74.3	44.0978584585
WaistCircumference	in	Male	46	55	74.3	44.3701027
WaistCircumference	in	Male	56	65	74.3	44.7378981742
WaistCircumference	in	Male	66	79	74.3	45.2582134158
WaistCircumference	in	Male	80	99	74.3	44.478370475
WaistCircumference	in	Female	0	18	74.4	30.5511976
WaistCircumference	in	Female	18	25	74.4	39.9886830112
WaistCircumference	in	Female	26	35	74.4	42.6771884
WaistCircumference	in	Female	36	45	74.4	43.700811
WaistCircumference	in	Female	46	55	74.4	43.3537241984
WaistCircumference	in	Female	56	65	74.4	44.0217560552
WaistCircumference	in	Female	66	79	74.4	43.8976615
WaistCircumference	in	Female	80	99	74.4	41.8406525152
WaistCircumference	in	Male	0	18	74.4	30.1688351888
WaistCircumference	in	Male	18	25	74.4	40.5118329
WaistCircumference	in	Male	26	35	74.4	42.7568734824
WaistCircumference	in	Male	36	45	74.4	44.121283668
WaistCircumference	in	Male	46	55	74.4	44.3701027
WaistCircumference	in	Male	56	65	74.4	44.8006541136
WaistCircumference	in	Male	66	79	74.4	45.275615
WaistCircumference	in	Male	80	99	74.4	44.488213
WaistCircumference	in	Female	0	18	74.5	30.5511976
WaistCircumference	in	Female	18	25	74.5	40.040966504
WaistCircumference	in	Female	26	35	74.5	42.6771884
WaistCircumference	in	Female	36	45	74.5	43.7151810865
WaistCircumference	in	Female	46	55	74.5	43.3858502
WaistCircumference	in	Female	56	65	74.5	44.1021891695
WaistCircumference	in	Female	66	79	74.5	43.8976615
WaistCircumference	in	Female	80	99	74.5	41.858684021
WaistCircumference	in	Male	0	18	74.5	30.1968667
WaistCircumference	in	Male	18	25	74.5	40.5273840895
WaistCircumference	in	Male	26	35	74.5	42.825613677
WaistCircumference	in	Male	36	45	74.5	44.1338821
WaistCircumference	in	Male	46	55	74.5	44.3701027
WaistCircumference	in	Male	56	65	74.5	44.8031738
WaistCircumference	in	Male	66	79	74.5	45.275615
WaistCircumference	in	Male	80	99	74.5	44.517740575
WaistCircumference	in	Female	0	18	74.6	30.5636385516
WaistCircumference	in	Female	18	25	74.6	40.1272657632
WaistCircumference	in	Female	26	35	74.6	42.6771884
WaistCircumference	in	Female	36	45	74.6	43.7401811
WaistCircumference	in	Female	46	55	74.6	43.3858502
WaistCircumference	in	Female	56	65	74.6	44.1341183206
WaistCircumference	in	Female	66	79	74.6	43.9085276476
WaistCircumference	in	Female	80	99	74.6	41.8767155268
WaistCircumference	in	Male	0	18	74.6	30.2756069
WaistCircumference	in	Male	18	25	74.6	40.5498644166
WaistCircumference	in	Male	26	35	74.6	42.8740389
WaistCircumference	in	Male	36	45	74.6	44.1338821
WaistCircumference	in	Male	46	55	74.6	44.3701027
WaistCircumference	in	Male	56	65	74.6	44.8252997962
WaistCircumference	in	Male	66	79	74.6	45.275615
WaistCircumference	in	Male	80	99	74.6	44.54726815
WaistCircumference	in	Female	0	18	74.7	30.5905677
WaistCircumference	in	Female	18	25	74.7	40.157502
WaistCircumference	in	Female	26	35	74.7	42.6771884
WaistCircumference	in	Female	36	45	74.7	43.7401811
WaistCircumference	in	Female	46	55	74.7	43.4122675371
WaistCircumference	in	Female	56	65	74.7	44.1660474717
WaistCircumference	in	Female	66	79	74.7	43.9599449982
WaistCircumference	in	Female	80	99	74.7	41.8897864
WaistCircumference	in	Male	0	18	74.7	30.2756069
WaistCircumference	in	Male	18	25	74.7	40.5934864874
WaistCircumference	in	Male	26	35	74.7	42.8740389
WaistCircumference	in	Male	36	45	74.7	44.1521891965
WaistCircumference	in	Male	46	55	74.7	44.3701027
WaistCircumference	in	Male	56	65	74.7	44.8425439
WaistCircumference	in	Male	66	79	74.7	45.275615
WaistCircumference	in	Male	80	99	74.7	44.576795725
WaistCircumference	in	Female	0	18	74.8	30.5905677
WaistCircumference	in	Female	18	25	74.8	40.157502
WaistCircumference	in	Female	26	35	74.8	42.6771884
WaistCircumference	in	Female	36	45	74.8	43.7401811
WaistCircumference	in	Female	46	55	74.8	43.4252203
WaistCircumference	in	Female	56	65	74.8	44.2227010456
WaistCircumference	in	Female	66	79	74.8	43.9764017
WaistCircumference	in	Female	80	99	74.8	41.8897864
WaistCircumference	in	Male	0	18	74.8	30.314977
WaistCircumference	in	Male	18	25	74.8	40.6341951708
WaistCircumference	in	Male	26	35	74.8	42.8872672536
WaistCircumference	in	Male	36	45	74.8	44.1732522
WaistCircumference	in	Male	46	55	74.8	44.3782916808
WaistCircumference	in	Male	56	65	74.8	44.8425439
WaistCircumference	in	Male	66	79	74.8	45.2825441376
WaistCircumference	in	Male	80	99	74.8	44.6063233
WaistCircumference	in	Female	0	18	74.9	30.6299378
WaistCircumference	in	Female	18	25	74.9	40.1930925704
WaistCircumference	in	Female	26	35	74.9	42.6800624173
WaistCircumference	in	Female	36	45	74.9	43.7401811
WaistCircumference	in	Female	46	55	74.9	43.4252203
WaistCircumference	in	Female	56	65	74.9	44.2692758739
WaistCircumference	in	Female	66	79	74.9	43.9802205997
WaistCircumference	in	Female	80	99	74.9	41.8897864
WaistCircumference	in	Male	0	18	74.9	30.314977
WaistCircumference	in	Male	18	25	74.9	40.6566754979
WaistCircumference	in	Male	26	35	74.9	42.9101806518
WaistCircumference	in	Male	36	45	74.9	44.1732522
WaistCircumference	in	Male	46	55	74.9	44.4037247654
WaistCircumference	in	Male	56	65	74.9	44.8425439
WaistCircumference	in	Male	66	79	74.9	45.3381347188
WaistCircumference	in	Male	80	99	74.9	44.62600835
WaistCircumference	in	Female	0	18	75	30.6299378
WaistCircumference	in	Female	18	25	75	40.2362422
WaistCircumference	in	Female	26	35	75	42.706715975
WaistCircumference	in	Female	36	45	75	43.7401811
WaistCircumference	in	Female	46	55	75	43.4252203
WaistCircumference	in	Female	56	65	75	44.2913625
WaistCircumference	in	Female	66	79	75	44.005929275
WaistCircumference	in	Female	80	99	75	41.8897864
WaistCircumference	in	Male	0	18	75	30.314977
WaistCircumference	in	Male	18	25	75	40.6693133
WaistCircumference	in	Male	26	35	75	42.913409
WaistCircumference	in	Male	36	45	75	44.183094725
WaistCircumference	in	Male	46	55	75	44.488213
WaistCircumference	in	Male	56	65	75	44.872071475
WaistCircumference	in	Male	66	79	75	45.37404025
WaistCircumference	in	Male	80	99	75	44.6456934
WaistCircumference	in	Female	0	18	75.1	30.6299378
WaistCircumference	in	Female	18	25	75.1	40.2578170148
WaistCircumference	in	Female	26	35	75.1	42.7165585
WaistCircumference	in	Female	36	45	75.1	43.8074252308
WaistCircumference	in	Female	46	55	75.1	43.4426612543
WaistCircumference	in	Female	56	65	75.1	44.2913625
WaistCircumference	in	Female	66	79	75.1	44.0157718
WaistCircumference	in	Female	80	99	75.1	41.8897864
WaistCircumference	in	Male	0	18	75.1	30.3869061727
WaistCircumference	in	Male	18	25	75.1	40.6693133
WaistCircumference	in	Male	26	35	75.1	42.9198656964
WaistCircumference	in	Male	36	45	75.1	44.2065199345
WaistCircumference	in	Male	46	55	75.1	44.5727012346
WaistCircumference	in	Male	56	65	75.1	44.881914
WaistCircumference	in	Male	66	79	75.1	45.3937253
WaistCircumference	in	Male	80	99	75.1	44.66537845
WaistCircumference	in	Female	0	18	75.2	30.6299378
WaistCircumference	in	Female	18	25	75.2	40.2756123
WaistCircumference	in	Female	26	35	75.2	42.7206529904
WaistCircumference	in	Female	36	45	75.2	43.9017559904
WaistCircumference	in	Female	46	55	75.2	43.4645904
WaistCircumference	in	Female	56	65	75.2	44.2913625
WaistCircumference	in	Female	66	79	75.2	44.0157718
WaistCircumference	in	Female	80	99	75.2	41.8897864
WaistCircumference	in	Male	0	18	75.2	30.3937172
WaistCircumference	in	Male	18	25	75.2	40.6693133
WaistCircumference	in	Male	26	35	75.2	42.9656924928
WaistCircumference	in	Male	36	45	75.2	44.229945144
WaistCircumference	in	Male	46	55	75.2	44.5981343192
WaistCircumference	in	Male	56	65	75.2	44.881914
WaistCircumference	in	Male	66	79	75.2	45.3937253
WaistCircumference	in	Male	80	99	75.2	44.6850635
WaistCircumference	in	Female	0	18	75.3	30.6299378
WaistCircumference	in	Female	18	25	75.3	40.2756123
WaistCircumference	in	Female	26	35	75.3	42.7473065481
WaistCircumference	in	Female	36	45	75.3	43.9284095481
WaistCircumference	in	Female	46	55	75.3	43.4645904
WaistCircumference	in	Female	56	65	75.3	44.3182522783
WaistCircumference	in	Female	66	79	75.3	44.0157718
WaistCircumference	in	Female	80	99	75.3	41.8897864
WaistCircumference	in	Male	0	18	75.3	30.4717093681
WaistCircumference	in	Male	18	25	75.3	40.6693133
WaistCircumference	in	Male	26	35	75.3	43.0212043338
WaistCircumference	in	Male	36	45	75.3	44.2519924
WaistCircumference	in	Male	46	55	75.3	44.6063233
WaistCircumference	in	Male	56	65	75.3	44.881914
WaistCircumference	in	Male	66	79	75.3	45.4423867436
WaistCircumference	in	Male	80	99	75.3	44.714591075
WaistCircumference	in	Female	0	18	75.4	30.6299378
WaistCircumference	in	Female	18	25	75.4	40.2831713592
WaistCircumference	in	Female	26	35	75.4	42.7739601058
WaistCircumference	in	Female	36	45	75.4	43.9370316
WaistCircumference	in	Female	46	55	75.4	43.4645904
WaistCircumference	in	Female	56	65	75.4	44.3890790882
WaistCircumference	in	Female	66	79	75.4	44.0300237762
WaistCircumference	in	Female	80	99	75.4	41.8897864
WaistCircumference	in	Male	0	18	75.4	30.4724574
WaistCircumference	in	Male	18	25	75.4	40.6903369334
WaistCircumference	in	Male	26	35	75.4	43.0899445284
WaistCircumference	in	Male	36	45	75.4	44.2519924
WaistCircumference	in	Male	46	55	75.4	44.6096303884
WaistCircumference	in	Male	56	65	75.4	44.881914
WaistCircumference	in	Male	66	79	75.4	45.4979773248
WaistCircumference	in	Male	80	99	75.4	44.74411865
WaistCircumference	in	Female	0	18	75.5	30.658677973
WaistCircumference	in	Female	18	25	75.5	40.304746174
WaistCircumference	in	Female	26	35	75.5	42.805928627
WaistCircumference	in	Female	36	45	75.5	43.958291454
WaistCircumference	in	Female	46	55	75.5	43.4730549715
WaistCircumference	in	Female	56	65	75.5	44.4608507805
WaistCircumference	in	Female	66	79	75.5	44.0557324515
WaistCircumference	in	Female	80	99	75.5	41.8897864
WaistCircumference	in	Male	0	18	75.5	30.5118275
WaistCircumference	in	Male	18	25	75.5	40.7128172605
WaistCircumference	in	Male	26	35	75.5	43.126401241
WaistCircumference	in	Male	36	45	75.5	44.2608506725
WaistCircumference	in	Male	46	55	75.5	44.635063473
WaistCircumference	in	Male	56	65	75.5	45.055536141
WaistCircumference	in	Male	66	79	75.5	45.552386803
WaistCircumference	in	Male	80	99	75.5	44.773646225
WaistCircumference	in	Female	0	18	75.6	30.6998590976
WaistCircumference	in	Female	18	25	75.6	40.3376595776
WaistCircumference	in	Female	26	35	75.6	42.8592357424
WaistCircumference	in	Female	36	45	75.6	44.0649056848
WaistCircumference	in	Female	46	55	75.6	43.5003384508
WaistCircumference	in	Female	56	65	75.6	44.488213
WaistCircumference	in	Female	66	79	75.6	44.0814411268
WaistCircumference	in	Female	80	99	75.6	41.9044320772
WaistCircumference	in	Male	0	18	75.6	30.5511976
WaistCircumference	in	Male	18	25	75.6	40.7352975876
WaistCircumference	in	Male	26	35	75.6	43.1493146392
WaistCircumference	in	Male	36	45	75.6	44.284275882
WaistCircumference	in	Male	46	55	75.6	44.6456934
WaistCircumference	in	Male	56	65	75.6	45.1181346
WaistCircumference	in	Male	66	79	75.6	45.5801820936
WaistCircumference	in	Male	80	99	75.6	44.8031738
WaistCircumference	in	Female	0	18	75.7	30.7480481
WaistCircumference	in	Female	18	25	75.7	40.3808092072
WaistCircumference	in	Female	26	35	75.7	42.8932908789
WaistCircumference	in	Female	36	45	75.7	44.1137639789
WaistCircumference	in	Female	46	55	75.7	43.5039605
WaistCircumference	in	Female	56	65	75.7	44.488213
WaistCircumference	in	Female	66	79	75.7	44.094512
WaistCircumference	in	Female	80	99	75.7	41.9314793359
WaistCircumference	in	Male	0	18	75.7	30.5511976
WaistCircumference	in	Male	18	25	75.7	40.7577779147
WaistCircumference	in	Male	26	35	75.7	43.1722280374
WaistCircumference	in	Male	36	45	75.7	44.2913625
WaistCircumference	in	Male	46	55	75.7	44.6465595422
WaistCircumference	in	Male	56	65	75.7	45.1310873629
WaistCircumference	in	Male	66	79	75.7	45.5905758
WaistCircumference	in	Male	80	99	75.7	44.8031738
WaistCircumference	in	Female	0	18	75.8	30.7822213468
WaistCircumference	in	Female	18	25	75.8	40.4088407184
WaistCircumference	in	Female	26	35	75.8	42.913409
WaistCircumference	in	Female	36	45	75.8	44.1338821
WaistCircumference	in	Female	46	55	75.8	43.5155353094
WaistCircumference	in	Female	56	65	75.8	44.5463232676
WaistCircumference	in	Female	66	79	75.8	44.094512
WaistCircumference	in	Female	80	99	75.8	41.9585265946
WaistCircumference	in	Male	0	18	75.8	30.5800165132
WaistCircumference	in	Male	18	25	75.8	40.7802582418
WaistCircumference	in	Male	26	35	75.8	43.1889997
WaistCircumference	in	Male	36	45	75.8	44.292149902
WaistCircumference	in	Male	46	55	75.8	44.6719926268
WaistCircumference	in	Male	56	65	75.8	45.1624653326
WaistCircumference	in	Male	66	79	75.8	45.5905758
WaistCircumference	in	Male	80	99	75.8	44.8031738
WaistCircumference	in	Female	0	18	75.9	30.8234024714
WaistCircumference	in	Female	18	25	75.9	40.4304155332
WaistCircumference	in	Female	26	35	75.9	42.913409
WaistCircumference	in	Female	36	45	75.9	44.1338821
WaistCircumference	in	Female	46	55	75.9	43.5428187887
WaistCircumference	in	Female	56	65	75.9	44.5669532
WaistCircumference	in	Female	66	79	75.9	44.1191970527
WaistCircumference	in	Female	80	99	75.9	41.9855738533
WaistCircumference	in	Male	0	18	75.9	30.6693079
WaistCircumference	in	Male	18	25	75.9	40.8486834756
WaistCircumference	in	Male	26	35	75.9	43.1889997
WaistCircumference	in	Male	36	45	75.9	44.339000321
WaistCircumference	in	Male	46	55	75.9	44.6850635
WaistCircumference	in	Male	56	65	75.9	45.1938433023
WaistCircumference	in	Male	66	79	75.9	45.5905758
WaistCircumference	in	Male	80	99	75.9	44.8031738
WaistCircumference	in	Female	0	18	76	30.8267883
WaistCircumference	in	Female	18	25	76	40.451990348
WaistCircumference	in	Female	26	35	76	43.01577126
WaistCircumference	in	Female	36	45	76	44.215771908
WaistCircumference	in	Female	46	55	76	43.5433306
WaistCircumference	in	Female	56	65	76	44.5669532
WaistCircumference	in	Female	66	79	76	44.166952984
WaistCircumference	in	Female	80	99	76	42.0078967
WaistCircumference	in	Male	0	18	76	30.6693079
WaistCircumference	in	Male	18	25	76	40.938604784
WaistCircumference	in	Male	26	35	76	43.226794996
WaistCircumference	in	Male	36	45	76	44.3701027
WaistCircumference	in	Male	46	55	76	44.6850635
WaistCircumference	in	Male	56	65	76	45.253567744
WaistCircumference	in	Male	66	79	76	45.612623056
WaistCircumference	in	Male	80	99	76	44.8031738
WaistCircumference	in	Female	0	18	76.1	30.8661584
WaistCircumference	in	Female	18	25	76.1	40.4746675256
WaistCircumference	in	Female	26	35	76.1	43.1335272291
WaistCircumference	in	Female	36	45	76.1	44.3068743194
WaistCircumference	in	Female	46	55	76.1	43.5580156473
WaistCircumference	in	Female	56	65	76.1	44.5669532
WaistCircumference	in	Female	66	79	76.1	44.2440790099
WaistCircumference	in	Female	80	99	76.1	42.0078967
WaistCircumference	in	Male	0	18	76.1	30.708678
WaistCircumference	in	Male	18	25	76.1	41.0703371386
WaistCircumference	in	Male	26	35	76.1	43.2955351906
WaistCircumference	in	Male	36	45	76.1	44.3701027
WaistCircumference	in	Male	46	55	76.1	44.6850635
WaistCircumference	in	Male	56	65	76.1	45.275615
WaistCircumference	in	Male	66	79	76.1	45.6404183466
WaistCircumference	in	Male	80	99	76.1	44.82285885
WaistCircumference	in	Female	0	18	76.2	30.8682056452
WaistCircumference	in	Female	18	25	76.2	40.5178171552
WaistCircumference	in	Female	26	35	76.2	43.2134879022
WaistCircumference	in	Female	36	45	76.2	44.3601814348
WaistCircumference	in	Female	46	55	76.2	43.5852991266
WaistCircumference	in	Female	56	65	76.2	44.5669532
WaistCircumference	in	Female	66	79	76.2	44.2981341572
WaistCircumference	in	Female	80	99	76.2	42.0078967
WaistCircumference	in	Male	0	18	76.2	30.7617488948
WaistCircumference	in	Male	18	25	76.2	41.1891561004
WaistCircumference	in	Male	26	35	76.2	43.30711
WaistCircumference	in	Male	36	45	76.2	44.385457039
WaistCircumference	in	Male	46	55	76.2	44.6850635
WaistCircumference	in	Male	56	65	76.2	45.3003394228
WaistCircumference	in	Male	66	79	76.2	45.6682136372
WaistCircumference	in	Male	80	99	76.2	44.8425439
WaistCircumference	in	Female	0	18	76.3	30.9448986
WaistCircumference	in	Female	18	25	76.3	40.5560848924
WaistCircumference	in	Female	26	35	76.3	43.2283698
WaistCircumference	in	Female	36	45	76.3	44.3917956251
WaistCircumference	in	Female	46	55	76.3	43.6125826059
WaistCircumference	in	Female	56	65	76.3	44.5669532
WaistCircumference	in	Female	66	79	76.3	44.3401420539
WaistCircumference	in	Female	80	99	76.3	42.0078967
WaistCircumference	in	Male	0	18	76.3	30.7874182
WaistCircumference	in	Male	18	25	76.3	41.2341167546
WaistCircumference	in	Male	26	35	76.3	43.3097084266
WaistCircumference	in	Male	36	45	76.3	44.4088822485
WaistCircumference	in	Male	46	55	76.3	44.6850635
WaistCircumference	in	Male	56	65	76.3	45.3587252811
WaistCircumference	in	Male	66	79	76.3	45.669316
WaistCircumference	in	Male	80	99	76.3	44.86222895
WaistCircumference	in	Female	0	18	76.4	30.9448986
WaistCircumference	in	Female	18	25	76.4	40.5776597072
WaistCircumference	in	Female	26	35	76.4	43.2373461828
WaistCircumference	in	Female	36	45	76.4	44.4094728
WaistCircumference	in	Female	46	55	76.4	43.6576613704
WaistCircumference	in	Female	56	65	76.4	44.5907327404
WaistCircumference	in	Female	66	79	76.4	44.3658507292
WaistCircumference	in	Female	80	99	76.4	42.0078967
WaistCircumference	in	Male	0	18	76.4	30.8200166428
WaistCircumference	in	Male	18	25	76.4	41.2790774088
WaistCircumference	in	Male	26	35	76.4	43.3326218248
WaistCircumference	in	Male	36	45	76.4	44.432307458
WaistCircumference	in	Male	46	55	76.4	44.6850635
WaistCircumference	in	Male	56	65	76.4	45.3901032508
WaistCircumference	in	Male	66	79	76.4	45.669316
WaistCircumference	in	Male	80	99	76.4	44.881914
WaistCircumference	in	Female	0	18	76.5	30.9842687
WaistCircumference	in	Female	18	25	76.5	40.607895944
WaistCircumference	in	Female	26	35	76.5	43.2639997405
WaistCircumference	in	Female	36	45	76.5	44.4094728
WaistCircumference	in	Female	46	55	76.5	43.700811
WaistCircumference	in	Female	56	65	76.5	44.6063233
WaistCircumference	in	Female	66	79	76.5	44.3915594045
WaistCircumference	in	Female	80	99	76.5	42.037030574
WaistCircumference	in	Male	0	18	76.5	30.8267883
WaistCircumference	in	Male	18	25	76.5	41.324038063
WaistCircumference	in	Male	26	35	76.5	43.3464801
WaistCircumference	in	Male	36	45	76.5	44.4557326675
WaistCircumference	in	Male	46	55	76.5	44.692543819
WaistCircumference	in	Male	56	65	76.5	45.3937253
WaistCircumference	in	Male	66	79	76.5	45.672859309
WaistCircumference	in	Male	80	99	76.5	44.881914
WaistCircumference	in	Female	0	18	76.6	30.9935600436
WaistCircumference	in	Female	18	25	76.6	40.6510455736
WaistCircumference	in	Female	26	35	76.6	43.2906532982
WaistCircumference	in	Female	36	45	76.6	44.4782129946
WaistCircumference	in	Female	46	55	76.6	43.700811
WaistCircumference	in	Female	56	65	76.6	44.6152209426
WaistCircumference	in	Female	66	79	76.6	44.4250633596
WaistCircumference	in	Female	80	99	76.6	42.0730935856
WaistCircumference	in	Male	0	18	76.6	30.8267883
WaistCircumference	in	Male	18	25	76.6	41.338605
WaistCircumference	in	Male	26	35	76.6	43.3464801
WaistCircumference	in	Male	36	45	76.6	44.479157877
WaistCircumference	in	Male	46	55	76.6	44.7179769036
WaistCircumference	in	Male	56	65	76.6	45.4332528804
WaistCircumference	in	Male	66	79	76.6	45.7006545996
WaistCircumference	in	Male	80	99	76.6	44.881914
WaistCircumference	in	Female	0	18	76.7	31.0236388
WaistCircumference	in	Female	18	25	76.7	40.6693133
WaistCircumference	in	Female	26	35	76.7	43.3173068559
WaistCircumference	in	Female	36	45	76.7	44.5785673795
WaistCircumference	in	Female	46	55	76.7	43.7217165231
WaistCircumference	in	Female	56	65	76.7	44.6471500937
WaistCircumference	in	Female	66	79	76.7	44.4764807102
WaistCircumference	in	Female	80	99	76.7	42.1091565972
WaistCircumference	in	Male	0	18	76.7	30.8661584
WaistCircumference	in	Male	18	25	76.7	41.338605
WaistCircumference	in	Male	26	35	76.7	43.3775037388
WaistCircumference	in	Male	36	45	76.7	44.488213
WaistCircumference	in	Male	46	55	76.7	44.8003391528
WaistCircumference	in	Male	56	65	76.7	45.4724655
WaistCircumference	in	Male	66	79	76.7	45.7284498902
WaistCircumference	in	Male	80	99	76.7	44.881914
WaistCircumference	in	Female	0	18	76.8	31.0630089
WaistCircumference	in	Female	18	25	76.8	40.6693133
WaistCircumference	in	Female	26	35	76.8	43.3439604136
WaistCircumference	in	Female	36	45	76.8	44.711835168
WaistCircumference	in	Female	46	55	76.8	43.7578189048
WaistCircumference	in	Female	56	65	76.8	44.6790792448
WaistCircumference	in	Female	66	79	76.8	44.488213
WaistCircumference	in	Female	80	99	76.8	42.1452196088
WaistCircumference	in	Male	0	18	76.8	30.8715127336
WaistCircumference	in	Male	18	25	76.8	41.4009672384
WaistCircumference	in	Male	26	35	76.8	43.4233305352
WaistCircumference	in	Male	36	45	76.8	44.488213
WaistCircumference	in	Male	46	55	76.8	44.8869533728
WaistCircumference	in	Male	56	65	76.8	45.4724655
WaistCircumference	in	Male	66	79	76.8	45.7480562
WaistCircumference	in	Male	80	99	76.8	44.881914
WaistCircumference	in	Female	0	18	76.9	31.102379
WaistCircumference	in	Female	18	25	76.9	40.7341952248
WaistCircumference	in	Female	26	35	76.9	43.4188817139
WaistCircumference	in	Female	36	45	76.9	44.7244336
WaistCircumference	in	Female	46	55	76.9	43.8123858634
WaistCircumference	in	Female	56	65	76.9	44.7110083959
WaistCircumference	in	Female	66	79	76.9	44.488213
WaistCircumference	in	Female	80	99	76.9	42.1693534801
WaistCircumference	in	Male	0	18	76.9	30.9055285
WaistCircumference	in	Male	18	25	76.9	41.4567153
WaistCircumference	in	Male	26	35	76.9	43.4471888158
WaistCircumference	in	Male	36	45	76.9	44.531913811
