MeasurementName,MeasurementUnit,Sex,AgeMin,AgeMax,Percentile,Value
WaistCircumference,in,Male,66,79,80.7,46.3386077
WaistCircumference,in,Male,80,99,80.7,45.41341035
WaistCircumference,in,Female,0,18,80.8,31.9685212
WaistCircumference,in,Female,18,25,80.8,41.8504163
WaistCircumference,in,Female,26,35,80.8,45.00128414
WaistCircumference,in,Female,36,45,80.8,45.86679642
WaistCircumference,in,Female,46,55,80.8,45.07435505
WaistCircumference,in,Female,56,65,80.8,45.79876489
WaistCircumference,in,Female,66,79,80.8,45.1968748
WaistCircumference,in,Female,80,99,80.8,42.95403894
WaistCircumference,in,Male,0,18,80.8,32.09513544
WaistCircumference,in,Male,18,25,80.8,42.3373457
WaistCircumference,in,Male,26,35,80.8,44.71529974
WaistCircumference,in,Male,36,45,80.8,45.54175688
WaistCircumference,in,Male,46,55,80.8,46.2598675
WaistCircumference,in,Male,56,65,80.8,46.21955252
WaistCircumference,in,Male,66,79,80.8,46.3562455
WaistCircumference,in,Male,80,99,80.8,45.4330954
WaistCircumference,in,Female,0,18,80.9,31.9769464
WaistCircumference,in,Female,18,25,80.9,41.90269979
WaistCircumference,in,Female,26,35,80.9,45.05459126
WaistCircumference,in,Female,36,45,80.9,45.89344998
WaistCircumference,in,Female,46,55,80.9,45.10384325
WaistCircumference,in,Female,56,65,80.9,45.83069404
WaistCircumference,in,Female,66,79,80.9,45.1968748
WaistCircumference,in,Female,80,99,80.9,42.9630547
WaistCircumference,in,Male,0,18,80.9,32.16060792
WaistCircumference,in,Male,18,25,80.9,42.35982602
WaistCircumference,in,Male,26,35,80.9,44.78403993
WaistCircumference,in,Male,36,45,80.9,45.56518209
WaistCircumference,in,Male,46,55,80.9,46.30821398
WaistCircumference,in,Male,56,65,80.9,46.25093049
WaistCircumference,in,Male,66,79,80.9,46.3779778
WaistCircumference,in,Male,80,99,80.9,45.44293793
WaistCircumference,in,Female,0,18,81,32.0078913
WaistCircumference,in,Female,18,25,81,41.98899905
WaistCircumference,in,Female,26,35,81,45.10789837
WaistCircumference,in,Female,36,45,81,45.9055366
WaistCircumference,in,Female,46,55,81,45.1181346
WaistCircumference,in,Female,56,65,81,45.86262319
WaistCircumference,in,Female,66,79,81,45.1968748
WaistCircumference,in,Female,80,99,81,42.97207045
WaistCircumference,in,Male,0,18,81,32.283482
WaistCircumference,in,Male,18,25,81,42.38230635
WaistCircumference,in,Male,26,35,81,44.85278013
WaistCircumference,in,Male,36,45,81,45.5886073
WaistCircumference,in,Male,46,55,81,46.3386077
WaistCircumference,in,Male,56,65,81,46.2598675
WaistCircumference,in,Male,66,79,81,46.3779778
WaistCircumference,in,Male,80,99,81,45.45278045
WaistCircumference,in,Female,0,18,81.1,32.0078913
WaistCircumference,in,Female,18,25,81.1,42.05844791
WaistCircumference,in,Female,26,35,81.1,45.16120549
WaistCircumference,in,Female,36,45,81.1,45.90738699
WaistCircumference,in,Female,46,55,81.1,45.11994562
WaistCircumference,in,Female,56,65,81.1,45.8661665
WaistCircumference,in,Female,66,79,81.1,45.1968748
WaistCircumference,in,Female,80,99,81.1,42.9810862
WaistCircumference,in,Male,0,18,81.1,32.283482
WaistCircumference,in,Male,18,25,81.1,42.4015977
WaistCircumference,in,Male,26,35,81.1,44.92136284
WaistCircumference,in,Male,36,45,81.1,45.6120325
WaistCircumference,in,Male,46,55,81.1,46.3386077
WaistCircumference,in,Male,56,65,81.1,46.28876515
WaistCircumference,in,Male,66,79,81.1,46.42254475
WaistCircumference,in,Male,80,99,81.1,45.46262298
WaistCircumference,in,Female,0,18,81.2,32.0078913
WaistCircumference,in,Female,18,25,81.2,42.12317235
WaistCircumference,in,Female,26,35,81.2,45.2145126
WaistCircumference,in,Female,36,45,81.2,45.93404055
WaistCircumference,in,Female,46,55,81.2,45.17451258
WaistCircumference,in,Female,56,65,81.2,45.88711139
WaistCircumference,in,Female,66,79,81.2,45.21545749
WaistCircumference,in,Female,80,99,81.2,42.99010195
WaistCircumference,in,Male,0,18,81.2,32.3228521
WaistCircumference,in,Male,18,25,81.2,42.4015977
WaistCircumference,in,Male,26,35,81.2,44.94427624
WaistCircumference,in,Male,36,45,81.2,45.6299459
WaistCircumference,in,Male,46,55,81.2,46.3386077
WaistCircumference,in,Male,56,65,81.2,46.3386077
WaistCircumference,in,Male,66,79,81.2,46.456718
WaistCircumference,in,Male,80,99,81.2,45.4724655
WaistCircumference,in,Female,0,18,81.3,32.0235606
WaistCircumference,in,Female,18,25,81.3,42.14663693
WaistCircumference,in,Female,26,35,81.3,45.25203231
WaistCircumference,in,Female,36,45,81.3,45.96069411
WaistCircumference,in,Female,46,55,81.3,45.22907954
WaistCircumference,in,Female,56,65,81.3,45.9055366
WaistCircumference,in,Female,66,79,81.3,45.26687484
WaistCircumference,in,Female,80,99,81.3,43.02699174
WaistCircumference,in,Male,0,18,81.3,32.34651353
WaistCircumference,in,Male,18,25,81.3,42.4279363
WaistCircumference,in,Male,26,35,81.3,44.9606542
WaistCircumference,in,Male,36,45,81.3,45.6299459
WaistCircumference,in,Male,46,55,81.3,46.34640298
WaistCircumference,in,Male,56,65,81.3,46.3386077
WaistCircumference,in,Male,66,79,81.3,46.456718
WaistCircumference,in,Male,80,99,81.3,45.49215055
WaistCircumference,in,Female,0,18,81.4,32.0866315
WaistCircumference,in,Female,18,25,81.4,42.17104639
WaistCircumference,in,Female,26,35,81.4,45.275615
WaistCircumference,in,Female,36,45,81.4,45.98734767
WaistCircumference,in,Female,46,55,81.4,45.275615
WaistCircumference,in,Female,56,65,81.4,45.9115996
WaistCircumference,in,Female,66,79,81.4,45.29695359
WaistCircumference,in,Female,80,99,81.4,43.0720705
WaistCircumference,in,Male,0,18,81.4,32.38891513
WaistCircumference,in,Male,18,25,81.4,42.49537728
WaistCircumference,in,Male,26,35,81.4,44.9606542
WaistCircumference,in,Male,36,45,81.4,45.68191443
WaistCircumference,in,Male,46,55,81.4,46.37183606
WaistCircumference,in,Male,56,65,81.4,46.36845024
WaistCircumference,in,Male,66,79,81.4,46.48364715
WaistCircumference,in,Male,80,99,81.4,45.5118356
WaistCircumference,in,Female,0,18,81.5,32.0866315
WaistCircumference,in,Female,18,25,81.5,42.21419602
WaistCircumference,in,Female,26,35,81.5,45.275615
WaistCircumference,in,Female,36,45,81.5,46.01400123
WaistCircumference,in,Female,46,55,81.5,45.275615
WaistCircumference,in,Female,56,65,81.5,45.94352875
WaistCircumference,in,Female,66,79,81.5,45.3149851
WaistCircumference,in,Female,80,99,81.5,43.11714927
WaistCircumference,in,Male,0,18,81.5,32.4015923
WaistCircumference,in,Male,18,25,81.5,42.519708
WaistCircumference,in,Male,26,35,81.5,44.97364633
WaistCircumference,in,Male,36,45,81.5,45.77561527
WaistCircumference,in,Male,46,55,81.5,46.39726915
WaistCircumference,in,Male,56,65,81.5,46.42167861
WaistCircumference,in,Male,66,79,81.5,46.51144244
WaistCircumference,in,Male,80,99,81.5,45.53152065
WaistCircumference,in,Female,0,18,81.6,32.14710397
WaistCircumference,in,Female,18,25,81.6,42.2441173
WaistCircumference,in,Female,26,35,81.6,45.275615
WaistCircumference,in,Female,36,45,81.6,46.04065478
WaistCircumference,in,Female,46,55,81.6,45.31404022
WaistCircumference,in,Female,56,65,81.6,45.9449067
WaistCircumference,in,Female,66,79,81.6,45.3149851
WaistCircumference,in,Female,80,99,81.6,43.16222803
WaistCircumference,in,Male,0,18,81.6,32.4409624
WaistCircumference,in,Male,18,25,81.6,42.519708
WaistCircumference,in,Male,26,35,81.6,44.99655973
WaistCircumference,in,Male,36,45,81.6,45.80789875
WaistCircumference,in,Male,46,55,81.6,46.42270223
WaistCircumference,in,Male,56,65,81.6,46.456718
WaistCircumference,in,Male,66,79,81.6,46.54679679
WaistCircumference,in,Male,80,99,81.6,45.5512057
WaistCircumference,in,Female,0,18,81.7,32.1653717
WaistCircumference,in,Female,18,25,81.7,42.2441173
WaistCircumference,in,Female,26,35,81.7,45.28419768
WaistCircumference,in,Female,36,45,81.7,46.07159968
WaistCircumference,in,Female,46,55,81.7,45.36860718
WaistCircumference,in,Female,56,65,81.7,45.96801695
WaistCircumference,in,Female,66,79,81.7,45.33470952
WaistCircumference,in,Female,80,99,81.7,43.19632254
WaistCircumference,in,Male,0,18,81.7,32.51611992
WaistCircumference,in,Male,18,25,81.7,42.519708
WaistCircumference,in,Male,26,35,81.7,45.03892196
WaistCircumference,in,Male,36,45,81.7,45.83132396
WaistCircumference,in,Male,46,55,81.7,46.44813532
WaistCircumference,in,Male,56,65,81.7,46.456718
WaistCircumference,in,Male,66,79,81.7,46.63018266
WaistCircumference,in,Male,80,99,81.7,45.58073328
WaistCircumference,in,Female,0,18,81.8,32.22946622
WaistCircumference,in,Female,18,25,81.8,42.25451101
WaistCircumference,in,Female,26,35,81.8,45.3375048
WaistCircumference,in,Female,36,45,81.8,46.1249068
WaistCircumference,in,Female,46,55,81.8,45.42317413
WaistCircumference,in,Female,56,65,81.8,45.9842768
WaistCircumference,in,Female,66,79,81.8,45.3604182
WaistCircumference,in,Female,80,99,81.8,43.21435404
WaistCircumference,in,Male,0,18,81.8,32.59789162
WaistCircumference,in,Male,18,25,81.8,42.519708
WaistCircumference,in,Male,26,35,81.8,45.08474876
WaistCircumference,in,Male,36,45,81.8,45.85474917
WaistCircumference,in,Male,46,55,81.8,46.49041881
WaistCircumference,in,Male,56,65,81.8,46.456718
WaistCircumference,in,Male,66,79,81.8,46.6535685
WaistCircumference,in,Male,80,99,81.8,45.61026085
WaistCircumference,in,Female,0,18,81.9,32.2441119
WaistCircumference,in,Female,18,25,81.9,42.27608582
WaistCircumference,in,Female,26,35,81.9,45.37258356
WaistCircumference,in,Female,36,45,81.9,46.15998556
WaistCircumference,in,Female,46,55,81.9,45.47774109
WaistCircumference,in,Female,56,65,81.9,45.99250515
WaistCircumference,in,Female,66,79,81.9,45.38612687
WaistCircumference,in,Female,80,99,81.9,43.23238555
WaistCircumference,in,Male,0,18,81.9,32.677183
WaistCircumference,in,Male,18,25,81.9,42.519708
WaistCircumference,in,Male,26,35,81.9,45.13057555
WaistCircumference,in,Male,36,45,81.9,45.87817438
WaistCircumference,in,Male,46,55,81.9,46.54128497
WaistCircumference,in,Male,56,65,81.9,46.48596998
WaistCircumference,in,Male,66,79,81.9,46.6535685
WaistCircumference,in,Male,80,99,81.9,45.63978843
WaistCircumference,in,Female,0,18,82,32.2441119
WaistCircumference,in,Female,18,25,82,42.29766064
WaistCircumference,in,Female,26,35,82,45.3937253
WaistCircumference,in,Female,36,45,82,46.19215093
WaistCircumference,in,Female,46,55,82,45.52207183
WaistCircumference,in,Female,56,65,82,46.0252217
WaistCircumference,in,Female,66,79,82,45.3937253
WaistCircumference,in,Female,80,99,82,43.25041706
WaistCircumference,in,Male,0,18,82,32.677183
WaistCircumference,in,Male,18,25,82,42.54569227
WaistCircumference,in,Male,26,35,82,45.16695352
WaistCircumference,in,Male,36,45,82,45.90159959
WaistCircumference,in,Male,46,55,82,46.59215114
WaistCircumference,in,Male,56,65,82,46.51734795
WaistCircumference,in,Male,66,79,82,46.6535685
WaistCircumference,in,Male,80,99,82,45.669316
WaistCircumference,in,Female,0,18,82.1,32.3136395
WaistCircumference,in,Female,18,25,82.1,42.31923545
WaistCircumference,in,Female,26,35,82.1,45.3937253
WaistCircumference,in,Female,36,45,82.1,46.24545804
WaistCircumference,in,Female,46,55,82.1,45.54935531
WaistCircumference,in,Female,56,65,82.1,46.08908001
WaistCircumference,in,Female,66,79,82.1,45.39817412
WaistCircumference,in,Female,80,99,82.1,43.26844856
WaistCircumference,in,Male,0,18,82.1,32.72509641
WaistCircumference,in,Male,18,25,82.1,42.61313325
WaistCircumference,in,Male,26,35,82.1,45.18986692
WaistCircumference,in,Male,36,45,82.1,45.9055366
WaistCircumference,in,Male,46,55,82.1,46.62860786
WaistCircumference,in,Male,56,65,82.1,46.5354582
WaistCircumference,in,Male,66,79,82.1,46.67821418
WaistCircumference,in,Male,80,99,82.1,45.69884358
WaistCircumference,in,Female,0,18,82.2,32.4015923
WaistCircumference,in,Female,18,25,82.2,42.3767158
WaistCircumference,in,Female,26,35,82.2,45.41317413
WaistCircumference,in,Female,36,45,82.2,46.27931633
WaistCircumference,in,Female,46,55,82.2,45.57663878
WaistCircumference,in,Female,56,65,82.2,46.20348952
WaistCircumference,in,Female,66,79,82.2,45.4238828
WaistCircumference,in,Female,80,99,82.2,43.28648007
WaistCircumference,in,Male,0,18,82.2,32.7952933
WaistCircumference,in,Male,18,25,82.2,42.65207028
WaistCircumference,in,Male,26,35,82.2,45.2764024
WaistCircumference,in,Male,36,45,82.2,45.9055366
WaistCircumference,in,Male,46,55,82.2,46.6535685
WaistCircumference,in,Male,56,65,82.2,46.54073379
WaistCircumference,in,Male,66,79,82.2,46.71908035
WaistCircumference,in,Male,80,99,82.2,45.72837115
WaistCircumference,in,Female,0,18,82.3,32.47474195
WaistCircumference,in,Female,18,25,82.3,42.44112528
WaistCircumference,in,Female,26,35,82.3,45.44655997
WaistCircumference,in,Female,36,45,82.3,46.31270217
WaistCircumference,in,Female,46,55,82.3,45.61726873
WaistCircumference,in,Female,56,65,82.3,46.2598675
WaistCircumference,in,Female,66,79,82.3,45.48258362
WaistCircumference,in,Female,80,99,82.3,43.30451157
WaistCircumference,in,Male,0,18,82.3,32.84926971
WaistCircumference,in,Male,18,25,82.3,42.6745506
WaistCircumference,in,Male,26,35,82.3,45.39096939
WaistCircumference,in,Male,36,45,82.3,45.9055366
WaistCircumference,in,Male,46,55,82.3,46.6535685
WaistCircumference,in,Male,56,65,82.3,46.57211176
WaistCircumference,in,Male,66,79,82.3,46.7716788
WaistCircumference,in,Male,80,99,82.3,45.75789873
WaistCircumference,in,Female,0,18,82.4,32.4803325
WaistCircumference,in,Female,18,25,82.4,42.4627001
WaistCircumference,in,Female,26,35,82.4,45.49986709
WaistCircumference,in,Female,36,45,82.4,46.36600929
WaistCircumference,in,Female,46,55,82.4,45.67309553
WaistCircumference,in,Female,56,65,82.4,46.2598675
WaistCircumference,in,Female,66,79,82.4,45.55404035
WaistCircumference,in,Female,80,99,82.4,43.32254308
WaistCircumference,in,Male,0,18,82.4,32.8916713
WaistCircumference,in,Male,18,25,82.4,42.6771884
WaistCircumference,in,Male,26,35,82.4,45.41608752
WaistCircumference,in,Male,36,45,82.4,45.91656023
WaistCircumference,in,Male,46,55,82.4,46.66553701
WaistCircumference,in,Male,56,65,82.4,46.60348973
WaistCircumference,in,Male,66,79,82.4,46.7716788
WaistCircumference,in,Male,80,99,82.4,45.7874263
WaistCircumference,in,Female,0,18,82.5,32.5571042
WaistCircumference,in,Female,18,25,82.5,42.4803379
WaistCircumference,in,Female,26,35,82.5,45.59451281
WaistCircumference,in,Female,36,45,82.5,46.46065501
WaistCircumference,in,Female,46,55,82.5,45.75494597
WaistCircumference,in,Female,56,65,82.5,46.26282026
WaistCircumference,in,Female,66,79,82.5,45.57974902
WaistCircumference,in,Female,80,99,82.5,43.34057459
WaistCircumference,in,Male,0,18,82.5,32.9134036
WaistCircumference,in,Male,18,25,82.5,42.68014116
WaistCircumference,in,Male,26,35,82.5,45.45671746
WaistCircumference,in,Male,36,45,82.5,45.93998544
WaistCircumference,in,Male,46,55,82.5,46.6909701
WaistCircumference,in,Male,56,65,82.5,46.6141984
WaistCircumference,in,Male,66,79,82.5,46.84254498
WaistCircumference,in,Male,80,99,82.5,45.7874263
WaistCircumference,in,Female,0,18,82.6,32.67702552
WaistCircumference,in,Female,18,25,82.6,42.4803379
WaistCircumference,in,Female,26,35,82.6,45.669316
WaistCircumference,in,Female,36,45,82.6,46.5354582
WaistCircumference,in,Female,46,55,82.6,45.7874263
WaistCircumference,in,Female,56,65,82.6,46.29474941
WaistCircumference,in,Female,66,79,82.6,45.6054577
WaistCircumference,in,Female,80,99,82.6,43.3525431
WaistCircumference,in,Male,0,18,82.6,33.0158446
WaistCircumference,in,Male,18,25,82.6,42.70262148
WaistCircumference,in,Male,26,35,82.6,45.54837105
WaistCircumference,in,Male,36,45,82.6,45.96341065
WaistCircumference,in,Male,46,55,82.6,46.6929386
WaistCircumference,in,Male,56,65,82.6,46.62687557
WaistCircumference,in,Male,66,79,82.6,46.93530094
WaistCircumference,in,Male,80,99,82.6,45.7874263
WaistCircumference,in,Female,0,18,82.7,32.677183
WaistCircumference,in,Female,18,25,82.7,42.48805444
WaistCircumference,in,Female,26,35,82.7,45.669316
WaistCircumference,in,Female,36,45,82.7,46.5354582
WaistCircumference,in,Female,46,55,82.7,45.80053654
WaistCircumference,in,Female,56,65,82.7,46.32667856
WaistCircumference,in,Female,66,79,82.7,45.63116637
WaistCircumference,in,Female,80,99,82.7,43.36155885
WaistCircumference,in,Male,0,18,82.7,33.0582462
WaistCircumference,in,Male,18,25,82.7,42.7165585
WaistCircumference,in,Male,26,35,82.7,45.5905758
WaistCircumference,in,Male,36,45,82.7,45.99451303
WaistCircumference,in,Male,46,55,82.7,46.70246616
WaistCircumference,in,Male,56,65,82.7,46.6535685
WaistCircumference,in,Male,66,79,82.7,46.96309623
WaistCircumference,in,Male,80,99,82.7,45.7874263
WaistCircumference,in,Female,0,18,82.8,32.7165531
WaistCircumference,in,Female,18,25,82.8,42.50962925
WaistCircumference,in,Female,26,35,82.8,45.669316
WaistCircumference,in,Female,36,45,82.8,46.55734798
WaistCircumference,in,Female,46,55,82.8,45.88238698
WaistCircumference,in,Female,56,65,82.8,46.35860771
WaistCircumference,in,Female,66,79,82.8,45.65687505
WaistCircumference,in,Female,80,99,82.8,43.3705746
WaistCircumference,in,Male,0,18,82.8,33.1102541
WaistCircumference,in,Male,18,25,82.8,42.7165585
WaistCircumference,in,Male,26,35,82.8,45.5905758
WaistCircumference,in,Male,36,45,82.8,46.08821386
WaistCircumference,in,Male,46,55,82.8,46.72789925
WaistCircumference,in,Male,56,65,82.8,46.6535685
WaistCircumference,in,Male,66,79,82.8,46.99089152
WaistCircumference,in,Male,80,99,82.8,45.7874263
WaistCircumference,in,Female,0,18,82.9,32.7165531
WaistCircumference,in,Female,18,25,82.9,42.519708
WaistCircumference,in,Female,26,35,82.9,45.67848923
WaistCircumference,in,Female,36,45,82.9,46.59317477
WaistCircumference,in,Female,46,55,82.9,45.98380436
WaistCircumference,in,Female,56,65,82.9,46.39053686
WaistCircumference,in,Female,66,79,82.9,45.669316
WaistCircumference,in,Female,80,99,82.9,43.37959035
WaistCircumference,in,Male,0,18,82.9,33.14304939
WaistCircumference,in,Male,18,25,82.9,42.73069237
WaistCircumference,in,Male,26,35,82.9,45.60939471
WaistCircumference,in,Male,36,45,82.9,46.15179658
WaistCircumference,in,Male,46,55,82.9,46.75333233
WaistCircumference,in,Male,56,65,82.9,46.6535685
WaistCircumference,in,Male,66,79,82.9,47.0078994
WaistCircumference,in,Male,80,99,82.9,45.80711135
WaistCircumference,in,Female,0,18,83,32.7559232
WaistCircumference,in,Female,18,25,83,42.519708
WaistCircumference,in,Female,26,35,83,45.70514279
WaistCircumference,in,Female,36,45,83,46.64648188
WaistCircumference,in,Female,46,55,83,46.07797764
WaistCircumference,in,Female,56,65,83,46.42246601
WaistCircumference,in,Female,66,79,83,45.669316
WaistCircumference,in,Female,80,99,83,43.40514155
WaistCircumference,in,Male,0,18,83,33.1889943
WaistCircumference,in,Male,18,25,83,42.75317269
WaistCircumference,in,Male,26,35,83,45.63230811
WaistCircumference,in,Male,36,45,83,46.17522179
WaistCircumference,in,Male,46,55,83,46.77876542
WaistCircumference,in,Male,56,65,83,46.67364725
WaistCircumference,in,Male,66,79,83,47.0078994
WaistCircumference,in,Male,80,99,83,45.8267964
WaistCircumference,in,Female,0,18,83.1,32.8346634
WaistCircumference,in,Female,18,25,83.1,42.519708
WaistCircumference,in,Female,26,35,83.1,45.80112709
WaistCircumference,in,Female,36,45,83.1,46.67667875
WaistCircumference,in,Female,46,55,83.1,46.1325446
WaistCircumference,in,Female,56,65,83.1,46.45439516
WaistCircumference,in,Female,66,79,83.1,45.669316
WaistCircumference,in,Female,80,99,83.1,43.46825182
WaistCircumference,in,Male,0,18,83.1,33.2283644
WaistCircumference,in,Male,18,25,83.1,42.91372396
WaistCircumference,in,Male,26,35,83.1,45.6552215
WaistCircumference,in,Male,36,45,83.1,46.19864699
WaistCircumference,in,Male,46,55,83.1,46.8041985
WaistCircumference,in,Male,56,65,83.1,46.71711184
WaistCircumference,in,Male,66,79,83.1,47.03490729
WaistCircumference,in,Male,80,99,83.1,45.84648145
WaistCircumference,in,Female,0,18,83.2,32.8740335
WaistCircumference,in,Female,18,25,83.2,42.519708
WaistCircumference,in,Female,26,35,83.2,45.87656021
WaistCircumference,in,Female,36,45,83.2,46.71372601
WaistCircumference,in,Female,46,55,83.2,46.18711156
WaistCircumference,in,Female,56,65,83.2,46.456718
WaistCircumference,in,Female,66,79,83.2,45.68096955
WaistCircumference,in,Female,80,99,83.2,43.53136209
WaistCircumference,in,Male,0,18,83.2,33.2677345
WaistCircumference,in,Male,18,25,83.2,43.07372405
WaistCircumference,in,Male,26,35,83.2,45.6781349
WaistCircumference,in,Male,36,45,83.2,46.2204974
WaistCircumference,in,Male,46,55,83.2,46.82963159
WaistCircumference,in,Male,56,65,83.2,46.77986778
WaistCircumference,in,Male,66,79,83.2,47.07813566
WaistCircumference,in,Male,80,99,83.2,45.8661665
WaistCircumference,in,Female,0,18,83.3,32.8740335
WaistCircumference,in,Female,18,25,83.3,42.55781826
WaistCircumference,in,Female,26,35,83.3,45.90321376
WaistCircumference,in,Female,36,45,83.3,46.76703313
WaistCircumference,in,Female,46,55,83.3,46.25226907
WaistCircumference,in,Female,56,65,83.3,46.47888337
WaistCircumference,in,Female,66,79,83.3,45.70667822
WaistCircumference,in,Female,80,99,83.3,43.59447236
WaistCircumference,in,Male,0,18,83.3,33.2677345
WaistCircumference,in,Male,18,25,83.3,43.09620437
WaistCircumference,in,Male,26,35,83.3,45.7010483
WaistCircumference,in,Male,36,45,83.3,46.2204974
WaistCircumference,in,Male,46,55,83.3,46.85971034
WaistCircumference,in,Male,56,65,83.3,46.84262372
WaistCircumference,in,Male,66,79,83.3,47.12986797
WaistCircumference,in,Male,80,99,83.3,45.87600903
WaistCircumference,in,Female,0,18,83.4,32.8740335
WaistCircumference,in,Female,18,25,83.4,42.60222773
WaistCircumference,in,Female,26,35,83.4,46.00285949
WaistCircumference,in,Female,36,45,83.4,46.79600952
WaistCircumference,in,Female,46,55,83.4,46.33411951
WaistCircumference,in,Female,56,65,83.4,46.52553693
WaistCircumference,in,Female,66,79,83.4,45.7323869
WaistCircumference,in,Female,80,99,83.4,43.65758263
WaistCircumference,in,Male,0,18,83.4,33.27631718
WaistCircumference,in,Male,18,25,83.4,43.1102595
WaistCircumference,in,Male,26,35,83.4,45.7545129
WaistCircumference,in,Male,36,45,83.4,46.22955252
WaistCircumference,in,Male,46,55,83.4,46.91057651
WaistCircumference,in,Male,56,65,83.4,46.87789933
WaistCircumference,in,Male,66,79,83.4,47.15766326
WaistCircumference,in,Male,80,99,83.4,45.88585155
WaistCircumference,in,Female,0,18,83.5,32.9134036
WaistCircumference,in,Female,18,25,83.5,42.66695217
WaistCircumference,in,Female,26,35,83.5,46.07463118
WaistCircumference,in,Female,36,45,83.5,46.82266308
WaistCircumference,in,Female,46,55,83.5,46.39018253
WaistCircumference,in,Female,56,65,83.5,46.58211177
WaistCircumference,in,Female,66,79,83.5,45.7480562
WaistCircumference,in,Female,80,99,83.5,43.70376376
WaistCircumference,in,Male,0,18,83.5,33.3071046
WaistCircumference,in,Male,18,25,83.5,43.1102595
WaistCircumference,in,Male,26,35,83.5,45.82325309
WaistCircumference,in,Male,36,45,83.5,46.25297773
WaistCircumference,in,Male,46,55,83.5,46.9291592
WaistCircumference,in,Male,56,65,83.5,46.9482537
WaistCircumference,in,Male,66,79,83.5,47.18545855
WaistCircumference,in,Male,80,99,83.5,45.89569408
WaistCircumference,in,Female,0,18,83.6,32.9134036
WaistCircumference,in,Female,18,25,83.6,42.72159787
WaistCircumference,in,Female,26,35,83.6,46.10128474
WaistCircumference,in,Female,36,45,83.6,46.84931664
WaistCircumference,in,Female,46,55,83.6,46.45845028
WaistCircumference,in,Female,56,65,83.6,46.61404092
WaistCircumference,in,Female,66,79,83.6,45.7480562
WaistCircumference,in,Female,80,99,83.6,43.74884252
WaistCircumference,in,Male,0,18,83.6,33.3464747
WaistCircumference,in,Male,18,25,83.6,43.15230677
WaistCircumference,in,Male,26,35,83.6,45.87026099
WaistCircumference,in,Male,36,45,83.6,46.2598675
WaistCircumference,in,Male,46,55,83.6,46.9291592
WaistCircumference,in,Male,56,65,83.6,47.01939547
WaistCircumference,in,Male,66,79,83.6,47.2047499
WaistCircumference,in,Male,80,99,83.6,45.9055366
WaistCircumference,in,Female,0,18,83.7,32.97253749
WaistCircumference,in,Female,18,25,83.7,42.74317269
WaistCircumference,in,Female,26,35,83.7,46.12793829
WaistCircumference,in,Female,36,45,83.7,46.850419
WaistCircumference,in,Female,46,55,83.7,46.53868655
WaistCircumference,in,Female,56,65,83.7,46.6141984
WaistCircumference,in,Female,66,79,83.7,45.77014283
WaistCircumference,in,Female,80,99,83.7,43.79392129
WaistCircumference,in,Male,0,18,83.7,33.5433252
WaistCircumference,in,Male,18,25,83.7,43.21974775
WaistCircumference,in,Male,26,35,83.7,45.91081219
WaistCircumference,in,Male,36,45,83.7,46.26045805
WaistCircumference,in,Male,46,55,83.7,46.9291592
WaistCircumference,in,Male,56,65,83.7,47.05077344
WaistCircumference,in,Male,66,79,83.7,47.2047499
WaistCircumference,in,Male,80,99,83.7,45.92522165
WaistCircumference,in,Female,0,18,83.8,33.01371861
WaistCircumference,in,Female,18,25,83.8,42.7559286
WaistCircumference,in,Female,26,35,83.8,46.1417572
WaistCircumference,in,Female,36,45,83.8,46.850419
WaistCircumference,in,Female,46,55,83.8,46.59325351
WaistCircumference,in,Female,56,65,83.8,46.63852912
WaistCircumference,in,Female,66,79,83.8,45.8127019
WaistCircumference,in,Female,80,99,83.8,43.83900005
WaistCircumference,in,Male,0,18,83.8,33.5826953
WaistCircumference,in,Male,18,25,83.8,43.28718873
WaistCircumference,in,Male,26,35,83.8,45.93372559
WaistCircumference,in,Male,36,45,83.8,46.28388326
WaistCircumference,in,Male,46,55,83.8,46.94285999
WaistCircumference,in,Male,56,65,83.8,47.08215141
WaistCircumference,in,Male,66,79,83.8,47.22947432
WaistCircumference,in,Male,80,99,83.8,45.9449067
WaistCircumference,in,Female,0,18,83.9,33.070884
WaistCircumference,in,Female,18,25,83.9,42.7559286
WaistCircumference,in,Female,26,35,83.9,46.1417572
WaistCircumference,in,Female,36,45,83.9,46.85065522
WaistCircumference,in,Female,46,55,83.9,46.64782047
WaistCircumference,in,Female,56,65,83.9,46.67045827
WaistCircumference,in,Female,66,79,83.9,45.88982793
WaistCircumference,in,Female,80,99,83.9,43.8582914
WaistCircumference,in,Male,0,18,83.9,33.64580557
WaistCircumference,in,Male,18,25,83.9,43.34919664
WaistCircumference,in,Male,26,35,83.9,45.96837128
WaistCircumference,in,Male,36,45,83.9,46.30730847
WaistCircumference,in,Male,46,55,83.9,46.96829308
WaistCircumference,in,Male,56,65,83.9,47.11352938
WaistCircumference,in,Male,66,79,83.9,47.24412
WaistCircumference,in,Male,80,99,83.9,45.96459175
WaistCircumference,in,Female,0,18,84,33.12127773
WaistCircumference,in,Female,18,25,84,42.76852703
WaistCircumference,in,Female,26,35,84,46.1417572
WaistCircumference,in,Female,36,45,84,46.90396234
WaistCircumference,in,Female,46,55,84,46.69766301
WaistCircumference,in,Female,56,65,84,46.6929386
WaistCircumference,in,Female,66,79,84,45.92600905
WaistCircumference,in,Female,80,99,84,43.8582914
