variable,gender,age_min,age_max,percentile,value
Weight,1,66,79,19.9,153.3233844
Weight,1,80,99,19.9,147.7377591
Weight,2,0,18,20,28.880522
Weight,2,18,25,20,118.608556
Weight,2,26,35,20,128.8820852
Weight,2,36,45,20,136.1573312
Weight,2,46,55,20,134.1290808
Weight,2,56,65,20,137.6564728
Weight,2,66,79,20,131.615814
Weight,2,80,99,20,124.340568
Weight,1,0,18,20,29.982832
Weight,1,18,25,20,143.520762
Weight,1,26,35,20,159.614488
Weight,1,36,45,20,161.378184
Weight,1,46,55,20,161.819108
Weight,1,56,65,20,158.1153464
Weight,1,66,79,20,153.441552
Weight,1,80,99,20,147.7977248
Weight,2,0,18,20.1,29.100984
Weight,2,18,25,20.1,118.7353217
Weight,2,26,35,20.1,129.1082792
Weight,2,36,45,20.1,136.3813206
Weight,2,46,55,20.1,134.2871521
Weight,2,56,65,20.1,137.8432041
Weight,2,66,79,20.1,131.615814
Weight,2,80,99,20.1,124.340568
Weight,1,0,18,20.1,30.203294
Weight,1,18,25,20.1,143.520762
Weight,1,26,35,20.1,159.8768378
Weight,1,36,45,20.1,161.378184
Weight,1,46,55,20.1,161.9372756
Weight,1,56,65,20.1,158.512178
Weight,1,66,79,20.1,153.441552
Weight,1,80,99,20.1,147.8576905
Weight,2,0,18,20.2,29.100984
Weight,2,18,25,20.2,118.8620873
Weight,2,26,35,20.2,129.411194
Weight,2,36,45,20.2,136.6899674
Weight,2,46,55,20.2,134.4452233
Weight,2,56,65,20.2,138.0299354
Weight,2,66,79,20.2,131.7017942
Weight,2,80,99,20.2,124.340568
Weight,1,0,18,20.2,30.203294
Weight,1,18,25,20.2,143.520762
Weight,1,26,35,20.2,160.1391876
Weight,1,36,45,20.2,161.378184
Weight,1,46,55,20.2,162.2318129
Weight,1,56,65,20.2,158.512178
Weight,1,66,79,20.2,153.7378529
Weight,1,80,99,20.2,147.9176561
Weight,2,0,18,20.3,29.100984
Weight,2,18,25,20.3,118.988853
Weight,2,26,35,20.3,129.411194
Weight,2,36,45,20.3,136.8460545
Weight,2,46,55,20.3,134.6032946
Weight,2,56,65,20.3,138.2166667
Weight,2,66,79,20.3,131.836276
Weight,2,80,99,20.3,124.340568
Weight,1,0,18,20.3,30.423756
Weight,1,18,25,20.3,143.520762
Weight,1,26,35,20.3,160.4015373
Weight,1,36,45,20.3,161.4716599
Weight,1,46,55,20.3,162.260032
Weight,1,56,65,20.3,158.512178
Weight,1,66,79,20.3,153.882476
Weight,1,80,99,20.3,148.0728614
Weight,2,0,18,20.4,29.321446
Weight,2,18,25,20.4,119.1156186
Weight,2,26,35,20.4,129.411194
Weight,2,36,45,20.4,136.906902
Weight,2,46,55,20.4,134.8204496
Weight,2,56,65,20.4,138.229674
Weight,2,66,79,20.4,131.836276
Weight,2,80,99,20.4,124.340568
Weight,1,0,18,20.4,30.423756
Weight,1,18,25,20.4,143.520762
Weight,1,26,35,20.4,160.5801116
Weight,1,36,45,20.4,161.598646
Weight,1,46,55,20.4,162.3199977
Weight,1,56,65,20.4,158.512178
Weight,1,66,79,20.4,153.9142225
Weight,1,80,99,20.4,148.2527584
Weight,2,0,18,20.5,29.321446
Weight,2,18,25,20.5,119.2423843
Weight,2,26,35,20.5,129.411194
Weight,2,36,45,20.5,136.9377667
Weight,2,46,55,20.5,135.1365921
Weight,2,56,65,20.5,138.3696674
Weight,2,66,79,20.5,131.9409955
Weight,2,80,99,20.5,124.340568
Weight,1,0,18,20.5,30.64201338
Weight,1,18,25,20.5,143.520762
Weight,1,26,35,20.5,160.7112865
Weight,1,36,45,20.5,161.598646
Weight,1,46,55,20.5,162.4672663
Weight,1,56,65,20.5,158.6191021
Weight,1,66,79,20.5,154.0764826
Weight,1,80,99,20.5,148.4326554
Weight,2,0,18,20.6,29.321446
Weight,2,18,25,20.6,119.3691499
Weight,2,26,35,20.6,129.411194
Weight,2,36,45,20.6,137.0938538
Weight,2,46,55,20.6,135.143206
Weight,2,56,65,20.6,138.450136
Weight,2,66,79,20.6,132.056738
Weight,2,80,99,20.6,124.4190525
Weight,1,0,18,20.6,30.644218
Weight,1,18,25,20.6,143.5423673
Weight,1,26,35,20.6,160.716798
Weight,1,36,45,20.6,161.7079952
Weight,1,46,55,20.6,162.7485758
Weight,1,56,65,20.6,158.7992195
Weight,1,66,79,20.6,154.102938
Weight,1,80,99,20.6,148.5984428
Weight,2,0,18,20.7,29.321446
Weight,2,18,25,20.7,119.4959156
Weight,2,26,35,20.7,129.6717801
Weight,2,36,45,20.7,137.2499409
Weight,2,46,55,20.7,135.2355796
Weight,2,56,65,20.7,138.450136
Weight,2,66,79,20.7,132.056738
Weight,2,80,99,20.7,124.5350155
Weight,1,0,18,20.7,30.72049785
Weight,1,18,25,20.7,143.6708966
Weight,1,26,35,20.7,160.7531742
Weight,1,36,45,20.7,161.9760769
Weight,1,46,55,20.7,162.921418
Weight,1,56,65,20.7,158.979337
Weight,1,66,79,20.7,154.102938
Weight,1,80,99,20.7,148.6584084
Weight,2,0,18,20.8,29.541908
Weight,2,18,25,20.8,119.6226812
Weight,2,26,35,20.8,129.852118
Weight,2,36,45,20.8,137.347826
Weight,2,46,55,20.8,135.363668
Weight,2,56,65,20.8,138.4889373
Weight,2,66,79,20.8,132.1801967
Weight,2,80,99,20.8,124.6509785
Weight,1,0,18,20.8,30.86468
Weight,1,18,25,20.8,143.799426
Weight,1,26,35,20.8,160.8843491
Weight,1,36,45,20.8,162.03957
Weight,1,46,55,20.8,162.921418
Weight,1,56,65,20.8,159.1594544
Weight,1,66,79,20.8,154.102938
Weight,1,80,99,20.8,148.7183741
Weight,2,0,18,20.9,29.541908
Weight,2,18,25,20.9,119.7880277
Weight,2,26,35,20.9,129.8558659
Weight,2,36,45,20.9,137.347826
Weight,2,46,55,20.9,135.363668
Weight,2,56,65,20.9,138.6756686
Weight,2,66,79,20.9,132.2772
Weight,2,80,99,20.9,124.7669415
Weight,1,0,18,20.9,30.86468
Weight,1,18,25,20.9,143.9279553
Weight,1,26,35,20.9,161.015524
Weight,1,36,45,20.9,162.03957
Weight,1,46,55,20.9,163.1912635
Weight,1,56,65,20.9,159.3395719
Weight,1,66,79,20.9,154.102938
Weight,1,80,99,20.9,148.7783398
Weight,2,0,18,21,29.541908
Weight,2,18,25,21,120.041559
Weight,2,26,35,21,130.0130553
Weight,2,36,45,21,137.4977402
Weight,2,46,55,21,135.4893313
Weight,2,56,65,21,138.8623999
Weight,2,66,79,21,132.2772
Weight,2,80,99,21,124.8829045
Weight,1,0,18,21,31.085142
Weight,1,18,25,21,143.961686
Weight,1,26,35,21,161.1466989
Weight,1,36,45,21,162.03957
Weight,1,46,55,21,163.362342
Weight,1,56,65,21,159.6453527
Weight,1,66,79,21,154.2263967
Weight,1,80,99,21,148.8647609
Weight,2,0,18,21.1,29.76237
Weight,2,18,25,21.1,120.15179
Weight,2,26,35,21.1,130.07258
Weight,2,36,45,21.1,137.6538273
Weight,2,46,55,21.1,135.58413
Weight,2,56,65,21.1,138.89106
Weight,2,66,79,21.1,132.419398
Weight,2,80,99,21.1,124.9988675
Weight,1,0,18,21.1,31.0979288
Weight,1,18,25,21.1,143.970284
Weight,1,26,35,21.1,161.157722
Weight,1,36,45,21.1,162.1665561
Weight,1,46,55,21.1,163.362342
Weight,1,56,65,21.1,160.0055876
Weight,1,66,79,21.1,154.4539135
Weight,1,80,99,21.1,148.9846922
Weight,2,0,18,21.2,29.76237
Weight,2,18,25,21.2,120.15179
Weight,2,26,35,21.2,130.07258
Weight,2,36,45,21.2,137.8099144
Weight,2,46,55,21.2,135.58413
Weight,2,56,65,21.2,139.0154006
Weight,2,66,79,21.2,132.7225332
Weight,2,80,99,21.2,125.1148305
Weight,1,0,18,21.2,31.305604
Weight,1,18,25,21.2,144.3558721
Weight,1,26,35,21.2,161.1885867
Weight,1,36,45,21.2,162.4346379
Weight,1,46,55,21.2,163.362342
Weight,1,56,65,21.2,160.275874
Weight,1,66,79,21.2,154.764324
Weight,1,80,99,21.2,149.1046235
Weight,2,0,18,21.3,29.8487911
Weight,2,18,25,21.3,120.15179
Weight,2,26,35,21.3,130.07258
Weight,2,36,45,21.3,137.9660014
Weight,2,46,55,21.3,135.58413
Weight,2,56,65,21.3,139.2021319
Weight,2,66,79,21.3,133.1667642
Weight,2,80,99,21.3,125.2307936
Weight,1,0,18,21.3,31.526066
Weight,1,18,25,21.3,144.6625347
Weight,1,26,35,21.3,161.3197616
Weight,1,36,45,21.3,162.5916068
Weight,1,46,55,21.3,163.4249532
Weight,1,56,65,21.3,160.2805037
Weight,1,66,79,21.3,154.764324
Weight,1,80,99,21.3,149.2245549
Weight,2,0,18,21.4,29.982832
Weight,2,18,25,21.4,120.1628131
Weight,2,26,35,21.4,130.07258
Weight,2,36,45,21.4,138.009212
Weight,2,46,55,21.4,135.6806924
Weight,2,56,65,21.4,139.3888632
Weight,2,66,79,21.4,133.3199853
Weight,2,80,99,21.4,125.3467566
Weight,1,0,18,21.4,31.526066
Weight,1,18,25,21.4,144.791064
Weight,1,26,35,21.4,161.4509365
Weight,1,36,45,21.4,162.700956
Weight,1,46,55,21.4,163.5722218
Weight,1,56,65,21.4,160.4606212
Weight,1,66,79,21.4,154.8754368
Weight,1,80,99,21.4,149.6196228
Weight,2,0,18,21.5,29.982832
Weight,2,18,25,21.5,120.2895788
Weight,2,26,35,21.5,130.2026526
Weight,2,36,45,21.5,138.1062153
Weight,2,46,55,21.5,135.8387636
Weight,2,56,65,21.5,139.552446
Weight,2,66,79,21.5,133.37951
Weight,2,80,99,21.5,125.4627196
Weight,1,0,18,21.5,31.526066
Weight,1,18,25,21.5,144.843534
Weight,1,26,35,21.5,161.5821114
Weight,1,36,45,21.5,162.700956
Weight,1,46,55,21.5,163.7194904
Weight,1,56,65,21.5,160.496336
Weight,1,66,79,21.5,155.0376969
Weight,1,80,99,21.5,150.0993481
Weight,2,0,18,21.6,30.203294
Weight,2,18,25,21.6,120.372252
Weight,2,26,35,21.6,130.513504
Weight,2,36,45,21.6,138.4183895
Weight,2,46,55,21.6,135.9968349
Weight,2,56,65,21.6,139.552446
Weight,2,66,79,21.6,133.4059654
Weight,2,80,99,21.6,125.5786826
Weight,1,0,18,21.6,31.62483298
Weight,1,18,25,21.6,144.843534
Weight,1,26,35,21.6,161.598646
Weight,1,36,45,21.6,162.7732675
Weight,1,46,55,21.6,163.803266
Weight,1,56,65,21.6,160.496336
Weight,1,66,79,21.6,155.1999569
Weight,1,80,99,21.6,150.5790734
Weight,2,0,18,21.7,30.203294
Weight,2,18,25,21.7,120.372252
Weight,2,26,35,21.7,130.513504
Weight,2,36,45,21.7,138.5903498
Weight,2,46,55,21.7,136.025054
Weight,2,56,65,21.7,139.552446
Weight,2,66,79,21.7,133.5591865
Weight,2,80,99,21.7,125.6789928
Weight,1,0,18,21.7,31.746528
Weight,1,18,25,21.7,144.843534
Weight,1,26,35,21.7,161.6239991
Weight,1,36,45,21.7,162.9073084
Weight,1,46,55,21.7,163.803266
Weight,1,56,65,21.7,160.5600495
Weight,1,66,79,21.7,155.205248
Weight,1,80,99,21.7,151.0217611
Weight,2,0,18,21.8,30.203294
Weight,2,18,25,21.8,120.4494137
Weight,2,26,35,21.8,130.6091845
Weight,2,36,45,21.8,138.8222759
Weight,2,46,55,21.8,136.0925154
Weight,2,56,65,21.8,139.6948645
Weight,2,66,79,21.8,133.599972
Weight,2,80,99,21.8,125.7369743
Weight,1,0,18,21.8,31.746528
Weight,1,18,25,21.8,144.8849809
Weight,1,26,35,21.8,161.755174
Weight,1,36,45,21.8,162.921418
Weight,1,46,55,21.8,164.0784026
Weight,1,56,65,21.8,160.740167
Weight,1,66,79,21.8,155.205248
Weight,1,80,99,21.8,151.0817268
Weight,2,0,18,21.9,30.423756
Weight,2,18,25,21.9,120.5761794
Weight,2,26,35,21.9,130.7663739
Weight,2,36,45,21.9,139.111522
Weight,2,46,55,21.9,136.245516
Weight,2,56,65,21.9,139.772908
Weight,2,66,79,21.9,133.6903614
Weight,2,80,99,21.9,125.7949558
Weight,1,0,18,21.9,31.746528
Weight,1,18,25,21.9,145.1420395
Weight,1,26,35,21.9,161.8863489
Weight,1,36,45,21.9,162.921418
Weight,1,46,55,21.9,164.24419
Weight,1,56,65,21.9,160.9202844
Weight,1,66,79,21.9,155.245813
Weight,1,80,99,21.9,151.1416924
Weight,2,0,18,22,30.423756
Weight,2,18,25,22,120.592714
Weight,2,26,35,22,130.9235633
Weight,2,36,45,22,139.111522
Weight,2,46,55,22,136.245516
Weight,2,56,65,22,139.8478651
Weight,2,66,79,22,133.9968036
Weight,2,80,99,22,125.8529373
Weight,1,0,18,22,31.746528
Weight,1,18,25,22,145.284458
Weight,1,26,35,22,162.0175238
Weight,1,36,45,22,162.921418
Weight,1,46,55,22,164.24419
Weight,1,56,65,22,160.93726
Weight,1,66,79,22,155.408073
Weight,1,80,99,22,151.2016581
Weight,2,0,18,22.1,30.644218
Weight,2,18,25,22.1,120.6092487
Weight,2,26,35,22.1,131.0807527
Weight,2,36,45,22.1,139.2146982
Weight,2,46,55,22.1,136.3462671
Weight,2,56,65,22.1,139.99337
Weight,2,66,79,22.1,134.040896
Weight,2,80,99,22.1,125.9109188
Weight,1,0,18,22.1,31.93127516
Weight,1,18,25,22.1,145.284458
Weight,1,26,35,22.1,162.03957
Weight,1,36,45,22.1,163.164808
Weight,1,46,55,22.1,164.3826401
Weight,1,56,65,22.1,160.93726
Weight,1,66,79,22.1,155.5703331
Weight,1,80,99,22.1,151.3110072
Weight,2,0,18,22.2,30.644218
Weight,2,18,25,22.2,120.7360143
Weight,2,26,35,22.2,131.17489
Weight,2,36,45,22.2,139.331984
Weight,2,46,55,22.2,136.5043384
Weight,2,56,65,22.2,140.0008657
Weight,2,66,79,22.2,134.040896
Weight,2,80,99,22.2,125.9689003
Weight,1,0,18,22.2,31.96699
Weight,1,18,25,22.2,145.284458
Weight,1,26,35,22.2,162.03957
Weight,1,36,45,22.2,163.5669307
Weight,1,46,55,22.2,164.464652
Weight,1,56,65,22.2,160.93726
Weight,1,66,79,22.2,155.646172
Weight,1,80,99,22.2,151.4909042
Weight,2,0,18,22.3,30.86468
Weight,2,18,25,22.3,120.9123839
Weight,2,26,35,22.3,131.17489
Weight,2,36,45,22.3,139.331984
Weight,2,46,55,22.3,136.6624096
Weight,2,56,65,22.3,140.187597
Weight,2,66,79,22.3,134.040896
Weight,2,80,99,22.3,126.0268818
Weight,1,0,18,22.3,31.96699
Weight,1,18,25,22.3,145.2884263
Weight,1,26,35,22.3,162.03957
Weight,1,36,45,22.3,163.7115538
Weight,1,46,55,22.3,164.464652
Weight,1,56,65,22.3,160.9793682
Weight,1,66,79,22.3,155.646172
Weight,1,80,99,22.3,151.6708012
Weight,2,0,18,22.4,31.085142
Weight,2,18,25,22.4,121.1659152
Weight,2,26,35,22.4,131.17489
Weight,2,36,45,22.4,139.854038
Weight,2,46,55,22.4,136.68644
Weight,2,56,65,22.4,140.213832
Weight,2,66,79,22.4,134.1908102
Weight,2,80,99,22.4,126.0848633
Weight,1,0,18,22.4,32.187452
Weight,1,18,25,22.4,145.545485
Weight,1,26,35,22.4,162.1630287
Weight,1,36,45,22.4,163.803266
Weight,1,46,55,22.4,164.603984
Weight,1,56,65,22.4,161.1594857
Weight,1,66,79,22.4,155.646172
Weight,1,80,99,22.4,151.8506982
Weight,2,0,18,22.5,31.085142
Weight,2,18,25,22.5,121.2541
Weight,2,26,35,22.5,131.17489
Weight,2,36,45,22.5,140.2799706
Weight,2,46,55,22.5,136.68644
Weight,2,56,65,22.5,140.3405977
Weight,2,66,79,22.5,134.261358
Weight,2,80,99,22.5,126.104264
Weight,1,0,18,22.5,32.187452
Weight,1,18,25,22.5,145.725382
Weight,1,26,35,22.5,162.4253785
Weight,1,36,45,22.5,163.803266
Weight,1,46,55,22.5,164.7512526
Weight,1,56,65,22.5,161.3396032
Weight,1,66,79,22.5,155.646172
Weight,1,80,99,22.5,151.9424104
Weight,2,0,18,22.6,31.085142
Weight,2,18,25,22.6,121.2541
Weight,2,26,35,22.6,131.17489
Weight,2,36,45,22.6,140.4378214
Weight,2,46,55,22.6,136.7049588
Weight,2,56,65,22.6,140.527329
Weight,2,66,79,22.6,134.2767903
Weight,2,80,99,22.6,126.104264
Weight,1,0,18,22.6,32.187452
Weight,1,18,25,22.6,145.725382
Weight,1,26,35,22.6,162.480494
Weight,1,36,45,22.6,163.8932145
Weight,1,46,55,22.6,164.8985212
Weight,1,56,65,22.6,161.378184
Weight,1,66,79,22.6,155.646172
Weight,1,80,99,22.6,152.0023761
Weight,2,0,18,22.7,31.305604
Weight,2,18,25,22.7,121.2541
Weight,2,26,35,22.7,131.17489
Weight,2,36,45,22.7,140.7499956
Weight,2,46,55,22.7,137.0211013
Weight,2,56,65,22.7,140.7733646
Weight,2,66,79,22.7,134.4300114
Weight,2,80,99,22.7,126.104264
Weight,1,0,18,22.7,32.187452
Weight,1,18,25,22.7,145.8005595
Weight,1,26,35,22.7,162.480494
Weight,1,36,45,22.7,164.023728
Weight,1,46,55,22.7,164.905576
Weight,1,56,65,22.7,161.4793761
Weight,1,66,79,22.7,155.6620453
Weight,1,80,99,22.7,152.0623417
Weight,2,0,18,22.8,31.526066
Weight,2,18,25,22.8,121.2761462
Weight,2,26,35,22.8,131.4235711
Weight,2,36,45,22.8,140.875218
Weight,2,46,55,22.8,137.4421837
Weight,2,56,65,22.8,141.1212536
Weight,2,66,79,22.8,134.5832325
Weight,2,80,99,22.8,126.104264
Weight,1,0,18,22.8,32.407914
Weight,1,18,25,22.8,145.9290889
Weight,1,26,35,22.8,162.480494
Weight,1,36,45,22.8,164.023728
Weight,1,46,55,22.8,164.9725964
Weight,1,56,65,22.8,161.598646
Weight,1,66,79,22.8,155.8243053
Weight,1,80,99,22.8,152.1258348
Weight,2,0,18,22.9,31.526066
Weight,2,18,25,22.9,121.4029119
Weight,2,26,35,22.9,131.615814
Weight,2,36,45,22.9,140.904319
Weight,2,46,55,22.9,137.8312992
Weight,2,56,65,22.9,141.3079849
Weight,2,66,79,22.9,134.7706252
Weight,2,80,99,22.9,126.1543089
Weight,1,0,18,22.9,32.407914
Weight,1,18,25,22.9,146.0576182
Weight,1,26,35,22.9,162.5367118
Weight,1,36,45,22.9,164.0748752
Weight,1,46,55,22.9,165.1198651
Weight,1,56,65,22.9,161.6396519
Weight,1,66,79,22.9,156.1064967
Weight,1,80,99,22.9,152.2457661
Weight,2,0,18,23,31.526066
Weight,2,18,25,23,121.6399085
Weight,2,26,35,23,131.615814
Weight,2,36,45,23,141.0604061
Weight,2,46,55,23,137.9893704
Weight,2,56,65,23,141.316142
Weight,2,66,79,23,135.0770674
Weight,2,80,99,23,126.2122904
Weight,1,0,18,23,32.407914
Weight,1,18,25,23,146.2059892
Weight,1,26,35,23,162.6678867
Weight,1,36,45,23,164.2089161
Weight,1,46,55,23,165.2671337
Weight,1,56,65,23,161.9998868
Weight,1,66,79,23,156.307558
Weight,1,80,99,23,152.3656974
Weight,2,0,18,23.1,31.72536365
Weight,2,18,25,23.1,122.0202055
Weight,2,26,35,23.1,131.7707988
Weight,2,36,45,23.1,141.2164932
Weight,2,46,55,23.1,138.1474417
Weight,2,56,65,23.1,141.6058291
Weight,2,66,79,23.1,135.143206
Weight,2,80,99,23.1,126.2702719
Weight,1,0,18,23.1,32.628376
Weight,1,18,25,23.1,146.4630479
Weight,1,26,35,23.1,162.700956
Weight,1,36,45,23.1,164.342957
Weight,1,46,55,23.1,165.3465
Weight,1,56,65,23.1,162.03957
Weight,1,66,79,23.1,156.307558
Weight,1,80,99,23.1,152.4856288
Weight,2,0,18,23.2,31.746528
Weight,2,18,25,23.2,122.135948
Weight,2,26,35,23.2,131.9279882
Weight,2,36,45,23.2,141.4854568
Weight,2,46,55,23.2,138.3055129
Weight,2,56,65,23.2,141.757066
Weight,2,66,79,23.2,135.2490278
Weight,2,80,99,23.2,126.324726
Weight,1,0,18,23.2,32.628376
Weight,1,18,25,23.2,146.60723
Weight,1,26,35,23.2,162.7097745
Weight,1,36,45,23.2,164.464652
Weight,1,46,55,23.2,165.3465
Weight,1,56,65,23.2,162.03957
Weight,1,66,79,23.2,156.307558
Weight,1,80,99,23.2,152.559704
Weight,2,0,18,23.3,31.746528
Weight,2,18,25,23.3,122.135948
Weight,2,26,35,23.3,132.056738
Weight,2,36,45,23.3,141.9537181
Weight,2,46,55,23.3,138.4904805
Weight,2,56,65,23.3,141.757066
Weight,2,66,79,23.3,135.5554699
Weight,2,80,99,23.3,126.324726
Weight,1,0,18,23.3,32.628376
Weight,1,18,25,23.3,146.60723
Weight,1,26,35,23.3,162.8409494
Weight,1,36,45,23.3,164.464652
Weight,1,46,55,23.3,165.4884775
Weight,1,56,65,23.3,162.1191568
Weight,1,66,79,23.3,156.4151435
Weight,1,80,99,23.3,152.559704
Weight,2,0,18,23.4,31.746528
Weight,2,18,25,23.4,122.135948
Weight,2,26,35,23.4,132.056738
Weight,2,36,45,23.4,142.1256785
Weight,2,46,55,23.4,138.9646943
Weight,2,56,65,23.4,141.844369
Weight,2,66,79,23.4,135.58413
Weight,2,80,99,23.4,126.324726
Weight,1,0,18,23.4,32.77211722
Weight,1,18,25,23.4,146.60723
Weight,1,26,35,23.4,162.921418
Weight,1,36,45,23.4,164.464652
Weight,1,46,55,23.4,165.6357461
Weight,1,56,65,23.4,162.3385165
Weight,1,66,79,23.4,156.5774035
Weight,1,80,99,23.4,152.559704
Weight,2,0,18,23.5,31.96699
Weight,2,18,25,23.5,122.1635058
Weight,2,26,35,23.5,132.1790944
Weight,2,36,45,23.5,142.2817656
Weight,2,46,55,23.5,139.111522
Weight,2,56,65,23.5,142.2079108
Weight,2,66,79,23.5,135.58413
Weight,2,80,99,23.5,126.324726
Weight,1,0,18,23.5,32.848838
Weight,1,18,25,23.5,146.6094346
Weight,1,26,35,23.5,162.921418
Weight,1,36,45,23.5,164.464652
Weight,1,46,55,23.5,165.7830148
Weight,1,56,65,23.5,162.6987514
Weight,1,66,79,23.5,156.7396635
Weight,1,80,99,23.5,152.559704
Weight,2,0,18,23.6,31.96699
Weight,2,18,25,23.6,122.2902714
Weight,2,26,35,23.6,132.2772
Weight,2,36,45,23.6,142.418452
Weight,2,46,55,23.6,139.111522
Weight,2,56,65,23.6,142.3946421
Weight,2,66,79,23.6,135.5885392
Weight,2,80,99,23.6,126.3547088
Weight,1,0,18,23.6,32.848838
Weight,1,18,25,23.6,146.8664933
Weight,1,26,35,23.6,163.014012
Weight,1,36,45,23.6,164.464652
Weight,1,46,55,23.6,165.9302834
Weight,1,56,65,23.6,162.700956
Weight,1,66,79,23.6,156.9019236
Weight,1,80,99,23.6,152.6443614
Weight,2,0,18,23.7,31.96699
Weight,2,18,25,23.7,122.4170371
Weight,2,26,35,23.7,132.2772
Weight,2,36,45,23.7,142.418452
Weight,2,46,55,23.7,139.111522
Weight,2,56,65,23.7,142.418452
Weight,2,66,79,23.7,135.7417603
Weight,2,80,99,23.7,126.4706718
Weight,1,0,18,23.7,32.848838
Weight,1,18,25,23.7,147.085853
Weight,1,26,35,23.7,163.1518008
Weight,1,36,45,23.7,164.5281451
Weight,1,46,55,23.7,166.007886
Weight,1,56,65,23.7,162.8396266
Weight,1,66,79,23.7,156.968944
Weight,1,80,99,23.7,152.7642927
Weight,2,0,18,23.8,31.96699
Weight,2,18,25,23.8,122.5438027
Weight,2,26,35,23.8,132.4302006
Weight,2,36,45,23.8,142.418452
Weight,2,46,55,23.8,139.111522
Weight,2,56,65,23.8,142.5476427
Weight,2,66,79,23.8,135.8949814
Weight,2,80,99,23.8,126.5866349
Weight,1,0,18,23.8,32.848838
Weight,1,18,25,23.8,147.2143823
Weight,1,26,35,23.8,163.5453255
Weight,1,36,45,23.8,164.9302677
Weight,1,46,55,23.8,166.007886
Weight,1,56,65,23.8,162.921418
Weight,1,66,79,23.8,157.0059816
Weight,1,80,99,23.8,152.8842241
Weight,2,0,18,23.9,32.187452
Weight,2,18,25,23.9,122.6705684
Weight,2,26,35,23.9,132.58739
Weight,2,36,45,23.9,142.5586658
Weight,2,46,55,23.9,139.1915497
Weight,2,56,65,23.9,142.8298341
Weight,2,66,79,23.9,136.071351
Weight,2,80,99,23.9,126.7025979
Weight,1,0,18,23.9,33.0693
Weight,1,18,25,23.9,147.268616
Weight,1,26,35,23.9,163.8484607
Weight,1,36,45,23.9,165.3323904
Weight,1,46,55,23.9,166.4391097
Weight,1,56,65,23.9,162.9793995
Weight,1,66,79,23.9,157.1682416
Weight,1,80,99,23.9,153.0112102
Weight,2,0,18,24,32.187452
Weight,2,18,25,24,122.797334
Weight,2,26,35,24,132.7445794
Weight,2,36,45,24,143.0269271
Weight,2,46,55,24,139.349621
Weight,2,56,65,24,143.079838
Weight,2,66,79,24,136.3777932
Weight,2,80,99,24,126.7921054
Weight,1,0,18,24,33.0693
Weight,1,18,25,24,147.268616
Weight,1,26,35,24,163.9796356
Weight,1,36,45,24,165.7345131
Weight,1,46,55,24,166.669272
Weight,1,56,65,24,163.159517
Weight,1,66,79,24,157.189406
Weight,1,80,99,24,153.3710042
Weight,2,0,18,24.1,32.187452
Weight,2,18,25,24.1,122.797334
Weight,2,26,35,24.1,132.9017688
Weight,2,36,45,24.1,143.079838
Weight,2,46,55,24.1,139.5076922
Weight,2,56,65,24.1,143.079838
Weight,2,66,79,24.1,136.465978
Weight,2,80,99,24.1,126.8500869
Weight,1,0,18,24.1,33.289762
Weight,1,18,25,24.1,147.268616
Weight,1,26,35,24.1,164.023728
Weight,1,36,45,24.1,165.787424
Weight,1,46,55,24.1,166.669272
Weight,1,56,65,24.1,163.3396344
Weight,1,66,79,24.1,157.189406
Weight,1,80,99,24.1,153.7307981
Weight,2,0,18,24.2,32.187452
Weight,2,18,25,24.2,122.797334
Weight,2,26,35,24.2,132.938586
Weight,2,36,45,24.2,143.1539132
Weight,2,46,55,24.2,139.552446
Weight,2,56,65,24.2,143.079838
Weight,2,66,79,24.2,136.465978
Weight,2,80,99,24.2,126.9080685
Weight,1,0,18,24.2,33.289762
Weight,1,18,25,24.2,147.2875757
Weight,1,26,35,24.2,164.023728
Weight,1,36,45,24.2,165.787424
Weight,1,46,55,24.2,166.9585181
Weight,1,56,65,24.2,163.5197519
Weight,1,66,79,24.2,157.2387895
Weight,1,80,99,24.2,154.0905921
Weight,2,0,18,24.3,32.407914
Weight,2,18,25,24.3,122.797334
Weight,2,26,35,24.3,132.938586
Weight,2,36,45,24.3,143.3100003
Weight,2,46,55,24.3,139.6033727
Weight,2,56,65,24.3,143.2608373
Weight,2,66,79,24.3,136.465978
Weight,2,80,99,24.3,126.96605
Weight,1,0,18,24.3,33.289762
Weight,1,18,25,24.3,147.4161051
Weight,1,26,35,24.3,164.1526983
Weight,1,36,45,24.3,165.787424
Weight,1,46,55,24.3,167.110196
Weight,1,56,65,24.3,163.582804
Weight,1,66,79,24.3,157.5633096
Weight,1,80,99,24.3,154.3868931
Weight,2,0,18,24.4,32.407914
Weight,2,18,25,24.4,122.9296112
Weight,2,26,35,24.4,132.938586
Weight,2,36,45,24.4,143.4660874
Weight,2,46,55,24.4,139.761444
Weight,2,56,65,24.4,143.3003
Weight,2,66,79,24.4,136.465978
Weight,2,80,99,24.4,127.0240315
Weight,1,0,18,24.4,33.38500158
Weight,1,18,25,24.4,147.489078
Weight,1,26,35,24.4,164.24419
Weight,1,36,45,24.4,165.8650266
Weight,1,46,55,24.4,167.110196
Weight,1,56,65,24.4,163.582804
Weight,1,66,79,24.4,157.8878296
Weight,1,80,99,24.4,154.56679
Weight,2,0,18,24.5,32.628376
Weight,2,18,25,24.5,123.1831425
Weight,2,26,35,24.5,133.0896025
