variable,gender,age_min,age_max,percentile,value
Height,2,0,18,71.9,61.0630251
Height,2,18,25,71.9,65.0787753
Height,2,26,35,71.9,65.37983845
Height,2,36,45,71.9,65.1575155
Height,2,46,55,71.9,64.50881436
Height,2,56,65,71.9,64.4882238
Height,2,66,79,71.9,63.5433414
Height,2,80,99,71.9,62.6771992
Height,1,0,18,71.9,62.51672667
Height,1,18,25,71.9,70.3937388
Height,1,26,35,71.9,70.7874398
Height,1,36,45,71.9,70.7874398
Height,1,46,55,71.9,70.28712457
Height,1,56,65,71.9,70.02775435
Height,1,66,79,71.9,69.2520059
Height,1,80,99,71.9,68.8189348
Height,2,0,18,72,61.0630251
Height,2,18,25,72,65.0787753
Height,2,26,35,72,65.3937361
Height,2,36,45,72,65.1575155
Height,2,46,55,72,64.5275939
Height,2,56,65,72,64.51027106
Height,2,66,79,72,63.5433414
Height,2,80,99,72,62.6771992
Height,1,0,18,72,62.56853772
Height,1,18,25,72,70.3937388
Height,1,26,35,72,70.7874398
Height,1,36,45,72,70.7890146
Height,1,46,55,72,70.3134238
Height,1,56,65,72,70.0394079
Height,1,66,79,72,69.2520059
Height,1,80,99,72,68.82365921
Height,2,0,18,72.1,61.09274953
Height,2,18,25,72.1,65.0787753
Height,2,26,35,72.1,65.3937361
Height,2,36,45,72.1,65.1575155
Height,2,46,55,72.1,64.5275939
Height,2,56,65,72.1,64.5275939
Height,2,66,79,72.1,63.5433414
Height,2,80,99,72.1,62.6771992
Height,1,0,18,72.1,62.6378291
Height,1,18,25,72.1,70.3937388
Height,1,26,35,72.1,70.80464453
Height,1,36,45,72.1,70.81291225
Height,1,46,55,72.1,70.3149986
Height,1,56,65,72.1,70.0394079
Height,1,66,79,72.1,69.2520059
Height,1,80,99,72.1,68.83432851
Height,2,0,18,72.2,61.1023952
Height,2,18,25,72.2,65.0787753
Height,2,26,35,72.2,65.3937361
Height,2,36,45,72.2,65.1575155
Height,2,46,55,72.2,64.5275939
Height,2,56,65,72.2,64.53767265
Height,2,66,79,72.2,63.5433414
Height,2,80,99,72.2,62.6771992
Height,1,0,18,72.2,62.7165693
Height,1,18,25,72.2,70.3937388
Height,1,26,35,72.2,70.8268099
Height,1,36,45,72.2,70.8268099
Height,1,46,55,72.2,70.3149986
Height,1,56,65,72.2,70.0394079
Height,1,66,79,72.2,69.27184843
Height,1,80,99,72.2,68.84499781
Height,2,0,18,72.3,61.1417653
Height,2,18,25,72.3,65.0787753
Height,2,26,35,72.3,65.3937361
Height,2,36,45,72.3,65.1575155
Height,2,46,55,72.3,64.5275939
Height,2,56,65,72.3,64.566964
Height,2,66,79,72.3,63.5433414
Height,2,80,99,72.3,62.6771992
Height,1,0,18,72.3,62.7559394
Height,1,18,25,72.3,70.3937388
Height,1,26,35,72.3,70.8268099
Height,1,36,45,72.3,70.8268099
Height,1,46,55,72.3,70.3149986
Height,1,56,65,72.3,70.0394079
Height,1,66,79,72.3,69.291376
Height,1,80,99,72.3,68.8556671
Height,2,0,18,72.4,61.1417653
Height,2,18,25,72.4,65.0787753
Height,2,26,35,72.4,65.3937361
Height,2,36,45,72.4,65.16318479
Height,2,46,55,72.4,64.5275939
Height,2,56,65,72.4,64.566964
Height,2,66,79,72.4,63.5433414
Height,2,80,99,72.4,62.68255353
Height,1,0,18,72.4,62.82712054
Height,1,18,25,72.4,70.3937388
Height,1,26,35,72.4,70.83578628
Height,1,36,45,72.4,70.8268099
Height,1,46,55,72.4,70.3398805
Height,1,56,65,72.4,70.07027406
Height,1,66,79,72.4,69.291376
Height,1,80,99,72.4,68.8663364
Height,2,0,18,72.5,61.15652909
Height,2,18,25,72.5,65.0787753
Height,2,26,35,72.5,65.3937361
Height,2,36,45,72.5,65.19098009
Height,2,46,55,72.5,64.5275939
Height,2,56,65,72.5,64.566964
Height,2,66,79,72.5,63.56007369
Height,2,80,99,72.5,62.69294724
Height,1,0,18,72.5,62.9527899
Height,1,18,25,72.5,70.3937388
Height,1,26,35,72.5,70.85929023
Height,1,36,45,72.5,70.8268099
Height,1,46,55,72.5,70.36617973
Height,1,56,65,72.5,70.078778
Height,1,66,79,72.5,69.291376
Height,1,80,99,72.5,68.8770057
Height,2,0,18,72.6,61.1811354
Height,2,18,25,72.6,65.0787753
Height,2,26,35,72.6,65.41885422
Height,2,36,45,72.6,65.1968856
Height,2,46,55,72.6,64.54893249
Height,2,56,65,72.6,64.566964
Height,2,66,79,72.6,63.5827115
Height,2,80,99,72.6,62.70334095
Height,1,0,18,72.6,62.98775055
Height,1,18,25,72.6,70.40389629
Height,1,26,35,72.6,70.86618
Height,1,36,45,72.6,70.8268099
Height,1,46,55,72.6,70.39247896
Height,1,56,65,72.6,70.078778
Height,1,66,79,72.6,69.291376
Height,1,80,99,72.6,68.88767499
Height,2,0,18,72.7,61.20810392
Height,2,18,25,72.7,65.0787753
Height,2,26,35,72.7,65.4331062
Height,2,36,45,72.7,65.1968856
Height,2,46,55,72.7,64.566964
Height,2,56,65,72.7,64.566964
Height,2,66,79,72.7,63.5827115
Height,2,80,99,72.7,62.71373465
Height,1,0,18,72.7,63.09027029
Height,1,18,25,72.7,70.42684905
Height,1,26,35,72.7,70.86618
Height,1,36,45,72.7,70.83818786
Height,1,46,55,72.7,70.41877818
Height,1,56,65,72.7,70.078778
Height,1,66,79,72.7,69.2978327
Height,1,80,99,72.7,68.897675
Height,2,0,18,72.8,61.2205055
Height,2,18,25,72.8,65.0787753
Height,2,26,35,72.8,65.4331062
Height,2,36,45,72.8,65.1968856
Height,2,46,55,72.8,64.566964
Height,2,56,65,72.8,64.566964
Height,2,66,79,72.8,63.5827115
Height,2,80,99,72.8,62.73168742
Height,1,0,18,72.8,63.1102703
Height,1,18,25,72.8,70.4331089
Height,1,26,35,72.8,70.86618
Height,1,36,45,72.8,70.86208551
Height,1,46,55,72.8,70.4331089
Height,1,56,65,72.8,70.078778
Height,1,66,79,72.8,69.32665161
Height,1,80,99,72.8,68.897675
Height,2,0,18,72.9,61.25967875
Height,2,18,25,72.9,65.0787753
Height,2,26,35,72.9,65.4331062
Height,2,36,45,72.9,65.22342105
Height,2,46,55,72.9,64.566964
Height,2,56,65,72.9,64.566964
Height,2,66,79,72.9,63.59046741
Height,2,80,99,72.9,62.75247483
Height,1,0,18,72.9,63.1102703
Height,1,18,25,72.9,70.43338449
Height,1,26,35,72.9,70.86618
Height,1,36,45,72.9,70.86618
Height,1,46,55,72.9,70.4331089
Height,1,56,65,72.9,70.078778
Height,1,66,79,72.9,69.3307461
Height,1,80,99,72.9,68.897675
Height,2,0,18,73,61.2598756
Height,2,18,25,73,65.0787753
Height,2,26,35,73,65.45239755
Height,2,36,45,73,65.2362557
Height,2,46,55,73,64.59924748
Height,2,56,65,73,64.5685388
Height,2,66,79,73,63.61775089
Height,2,80,99,73,62.77326224
Height,1,0,18,73,63.1496404
Height,1,18,25,73,70.45633726
Height,1,26,35,73,70.86618
Height,1,36,45,73,70.86618
Height,1,46,55,73,70.4331089
Height,1,56,65,73,70.10554967
Height,1,66,79,73,69.3307461
Height,1,80,99,73,68.897675
Height,2,0,18,73.1,61.27188348
Height,2,18,25,73.1,65.0787753
Height,2,26,35,73.1,65.4724763
Height,2,36,45,73.1,65.2362557
Height,2,46,55,73.1,64.6457042
Height,2,56,65,73.1,64.60192465
Height,2,66,79,73.1,63.6220816
Height,2,80,99,73.1,62.79404966
Height,1,0,18,73.1,63.1496404
Height,1,18,25,73.1,70.472479
Height,1,26,35,73.1,70.88220363
Height,1,36,45,73.1,70.86618
Height,1,46,55,73.1,70.4331089
Height,1,56,65,73.1,70.1181481
Height,1,66,79,73.1,69.33436815
Height,1,80,99,73.1,68.90165138
Height,2,0,18,73.2,61.31735595
Height,2,18,25,73.2,65.0787753
Height,2,26,35,73.2,65.4724763
Height,2,36,45,73.2,65.2362557
Height,2,46,55,73.2,64.6457042
Height,2,56,65,73.2,64.6063341
Height,2,66,79,73.2,63.63294775
Height,2,80,99,73.2,62.80507328
Height,1,0,18,73.2,63.1890105
Height,1,18,25,73.2,70.472479
Height,1,26,35,73.2,70.9055501
Height,1,36,45,73.2,70.86618
Height,1,46,55,73.2,70.4331089
Height,1,56,65,73.2,70.1181481
Height,1,66,79,73.2,69.36318706
Height,1,80,99,73.2,68.91232068
Height,2,0,18,73.3,61.3386158
Height,2,18,25,73.3,65.0974761
Height,2,26,35,73.3,65.4724763
Height,2,36,45,73.3,65.25586201
Height,2,46,55,73.3,64.6457042
Height,2,56,65,73.3,64.6063341
Height,2,66,79,73.3,63.66023123
Height,2,80,99,73.3,62.81546699
Height,1,0,18,73.3,63.21530973
Height,1,18,25,73.3,70.472479
Height,1,26,35,73.3,70.9055501
Height,1,36,45,73.3,70.86618
Height,1,46,55,73.3,70.4331089
Height,1,56,65,73.3,70.1181481
Height,1,66,79,73.3,69.3701162
Height,1,80,99,73.3,68.92298997
Height,2,0,18,73.4,61.3779859
Height,2,18,25,73.4,65.1181454
Height,2,26,35,73.4,65.4724763
Height,2,36,45,73.4,65.2756258
Height,2,46,55,73.4,64.6457042
Height,2,56,65,73.4,64.6063341
Height,2,66,79,73.4,63.6614517
Height,2,80,99,73.4,62.8258607
Height,1,0,18,73.4,63.26239637
Height,1,18,25,73.4,70.472479
Height,1,26,35,73.4,70.9055501
Height,1,36,45,73.4,70.86618
Height,1,46,55,73.4,70.44539237
Height,1,56,65,73.4,70.1181481
Height,1,66,79,73.4,69.3701162
Height,1,80,99,73.4,68.93365927
Height,2,0,18,73.5,61.3779859
Height,2,18,25,73.5,65.1181454
Height,2,26,35,73.5,65.4724763
Height,2,36,45,73.5,65.2756258
Height,2,46,55,73.5,64.6457042
Height,2,56,65,73.5,64.6063341
Height,2,66,79,73.5,63.6614517
Height,2,80,99,73.5,62.8362544
Height,1,0,18,73.5,63.3071208
Height,1,18,25,73.5,70.472479
Height,1,26,35,73.5,70.9055501
Height,1,36,45,73.5,70.87188866
Height,1,46,55,73.5,70.4716916
Height,1,56,65,73.5,70.14806938
Height,1,66,79,73.5,69.3709036
Height,1,80,99,73.5,68.94432857
Height,2,0,18,73.6,61.3779859
Height,2,18,25,73.6,65.1181454
Height,2,26,35,73.6,65.4724763
Height,2,36,45,73.6,65.29987778
Height,2,46,55,73.6,64.6457042
Height,2,56,65,73.6,64.6063341
Height,2,66,79,73.6,63.6614517
Height,2,80,99,73.6,62.84664811
Height,1,0,18,73.6,63.3071208
Height,1,18,25,73.6,70.47594357
Height,1,26,35,73.6,70.9055501
Height,1,36,45,73.6,70.89578632
Height,1,46,55,73.6,70.472479
Height,1,56,65,73.6,70.1575182
Height,1,66,79,73.6,69.39972252
Height,1,80,99,73.6,68.95499787
Height,2,0,18,73.7,61.417356
Height,2,18,25,73.7,65.1181454
Height,2,26,35,73.7,65.49141332
Height,2,36,45,73.7,65.32767307
Height,2,46,55,73.7,64.6457042
Height,2,56,65,73.7,64.6063341
Height,2,66,79,73.7,63.6614517
Height,2,80,99,73.7,62.85704182
Height,1,0,18,73.7,63.3071208
Height,1,18,25,73.7,70.49889634
Height,1,26,35,73.7,70.9055501
Height,1,36,45,73.7,70.9055501
Height,1,46,55,73.7,70.472479
Height,1,56,65,73.7,70.1575182
Height,1,66,79,73.7,69.4094863
Height,1,80,99,73.7,68.96566716
Height,2,0,18,73.8,61.417356
Height,2,18,25,73.8,65.14570447
Height,2,26,35,73.8,65.5118464
Height,2,36,45,73.8,65.354366
Height,2,46,55,73.8,64.6457042
Height,2,56,65,73.8,64.6063341
Height,2,66,79,73.8,63.67853832
Height,2,80,99,73.8,62.86743552
Height,1,0,18,73.8,63.33263262
Height,1,18,25,73.8,70.5118491
Height,1,26,35,73.8,70.9055501
Height,1,36,45,73.8,70.9055501
Height,1,46,55,73.8,70.472479
Height,1,56,65,73.8,70.16570718
Height,1,66,79,73.8,69.4094863
Height,1,80,99,73.8,68.97633646
Height,2,0,18,73.9,61.4388127
Height,2,18,25,73.9,65.19098009
Height,2,26,35,73.9,65.5118464
Height,2,36,45,73.9,65.354366
Height,2,46,55,73.9,64.6457042
Height,2,56,65,73.9,64.65924751
Height,2,66,79,73.9,63.7008218
Height,2,80,99,73.9,62.8740497
Height,1,0,18,73.9,63.3464909
Height,1,18,25,73.9,70.5118491
Height,1,26,35,73.9,70.91275483
Height,1,36,45,73.9,70.9055501
Height,1,46,55,73.9,70.472479
Height,1,56,65,73.9,70.1968883
Height,1,66,79,73.9,69.4094863
Height,1,80,99,73.9,68.98700576
Height,2,0,18,74,61.4567261
Height,2,18,25,74,65.1968856
Height,2,26,35,74,65.5118464
Height,2,36,45,74,65.354366
Height,2,46,55,74,64.6457042
Height,2,56,65,74,64.6850743
Height,2,66,79,74,63.7008218
Height,2,80,99,74,62.8740497
Height,1,0,18,74,63.42838071
Height,1,18,25,74,70.5118491
Height,1,26,35,74,70.93625878
Height,1,36,45,74,70.91263672
Height,1,46,55,74,70.472479
Height,1,56,65,74,70.1968883
Height,1,66,79,74,69.4094863
Height,1,80,99,74,68.99767505
Height,2,0,18,74.1,61.4567261
Height,2,18,25,74.1,65.1968856
Height,2,26,35,74.1,65.5118464
Height,2,36,45,74.1,65.354366
Height,2,46,55,74.1,64.65739712
Height,2,56,65,74.1,64.6995625
Height,2,66,79,74.1,63.7008218
Height,2,80,99,74.1,62.8740497
Height,1,0,18,74.1,63.5039713
Height,1,18,25,74.1,70.51196721
Height,1,26,35,74.1,70.9449202
Height,1,36,45,74.1,70.93653437
Height,1,46,55,74.1,70.472479
Height,1,56,65,74.1,70.1968883
Height,1,66,79,74.1,69.4094863
Height,1,80,99,74.1,69.00834435
Height,2,0,18,74.2,61.4571198
Height,2,18,25,74.2,65.1968856
Height,2,26,35,74.2,65.5118464
Height,2,36,45,74.2,65.354366
Height,2,46,55,74.2,64.6850743
Height,2,56,65,74.2,64.7244444
Height,2,66,79,74.2,63.70893204
Height,2,80,99,74.2,62.8740497
Height,1,0,18,74.2,63.53798707
Height,1,18,25,74.2,70.53491998
Height,1,26,35,74.2,70.9449202
Height,1,36,45,74.2,70.9449202
Height,1,46,55,74.2,70.472479
Height,1,56,65,74.2,70.1968883
Height,1,66,79,74.2,69.41515559
Height,1,80,99,74.2,69.022242
Height,2,0,18,74.3,61.4960962
Height,2,18,25,74.3,65.1968856
Height,2,26,35,74.3,65.5118464
Height,2,36,45,74.3,65.354366
Height,2,46,55,74.3,64.6850743
Height,2,56,65,74.3,64.7244444
Height,2,66,79,74.3,63.73621552
Height,2,80,99,74.3,62.88003396
Height,1,0,18,74.3,63.65688477
Height,1,18,25,74.3,70.5512192
Height,1,26,35,74.3,70.9449202
Height,1,36,45,74.3,70.94495957
Height,1,46,55,74.3,70.48523491
Height,1,56,65,74.3,70.1968883
Height,1,66,79,74.3,69.44397451
Height,1,80,99,74.3,69.04358059
Height,2,0,18,74.4,61.4960962
Height,2,18,25,74.4,65.1968856
Height,2,26,35,74.4,65.53042909
Height,2,36,45,74.4,65.354366
Height,2,46,55,74.4,64.7027121
Height,2,56,65,74.4,64.7244444
Height,2,66,79,74.4,63.7401919
Height,2,80,99,74.4,62.89042766
Height,1,0,18,74.4,63.7008218
Height,1,18,25,74.4,70.5512192
Height,1,26,35,74.4,70.9449202
Height,1,36,45,74.4,70.96885722
Height,1,46,55,74.4,70.51153414
Height,1,56,65,74.4,70.1968883
Height,1,66,79,74.4,69.4488564
Height,1,80,99,74.4,69.06491918
Height,2,0,18,74.5,61.514797
Height,2,18,25,74.5,65.22641318
Height,2,26,35,74.5,65.5512165
Height,2,36,45,74.5,65.354366
Height,2,46,55,74.5,64.73094047
Height,2,56,65,74.5,64.7244444
Height,2,66,79,74.5,63.7401919
Height,2,80,99,74.5,62.90082137
Height,1,0,18,74.5,63.7016092
Height,1,18,25,74.5,70.5512192
Height,1,26,35,74.5,70.9449202
Height,1,36,45,74.5,70.9842903
Height,1,46,55,74.5,70.5118491
Height,1,56,65,74.5,70.1968883
Height,1,66,79,74.5,69.4488564
Height,1,80,99,74.5,69.08625778
Height,2,0,18,74.6,61.56026946
Height,2,18,25,74.6,65.27168879
Height,2,26,35,74.6,65.5512165
Height,2,36,45,74.6,65.38098019
Height,2,46,55,74.6,64.75916883
Height,2,56,65,74.6,64.7244444
Height,2,66,79,74.6,63.7401919
Height,2,80,99,74.6,62.91121507
Height,1,0,18,74.6,63.7401919
Height,1,18,25,74.6,70.5512192
Height,1,26,35,74.6,70.95917218
Height,1,36,45,74.6,70.9842903
Height,1,46,55,74.6,70.5118491
Height,1,56,65,74.6,70.22586469
Height,1,66,79,74.6,69.4488564
Height,1,80,99,74.6,69.0945255
Height,2,0,18,74.7,61.5748364
Height,2,18,25,74.7,65.2756258
Height,2,26,35,74.7,65.57527163
Height,2,36,45,74.7,65.3937361
Height,2,46,55,74.7,64.7638145
Height,2,56,65,74.7,64.74239717
Height,2,66,79,74.7,63.7401919
Height,2,80,99,74.7,62.9134198
Height,1,0,18,74.7,63.779562
Height,1,18,25,74.7,70.5512192
Height,1,26,35,74.7,70.98267613
Height,1,36,45,74.7,71.00118007
Height,1,46,55,74.7,70.5118491
Height,1,56,65,74.7,70.2362584
Height,1,66,79,74.7,69.4488564
Height,1,80,99,74.7,69.0945255
Height,2,0,18,74.8,61.5748364
Height,2,18,25,74.8,65.27956281
Height,2,26,35,74.8,65.5905866
Height,2,36,45,74.8,65.3937361
Height,2,46,55,74.8,64.7638145
Height,2,56,65,74.8,64.7638145
Height,2,66,79,74.8,63.7401919
Height,2,80,99,74.8,62.9134198
Height,1,0,18,74.8,63.84286912
Height,1,18,25,74.8,70.5512192
Height,1,26,35,74.8,70.9842903
Height,1,36,45,74.8,71.0236604
Height,1,46,55,74.8,70.5118491
Height,1,56,65,74.8,70.2362584
Height,1,66,79,74.8,69.4488564
Height,1,80,99,74.8,69.0945255
Height,2,0,18,74.9,61.57857656
Height,2,18,25,74.9,65.30220062
Height,2,26,35,74.9,65.59349999
Height,2,36,45,74.9,65.3937361
Height,2,46,55,74.9,64.7638145
Height,2,56,65,74.9,64.7638145
Height,2,66,79,74.9,63.742436
Height,2,80,99,74.9,62.9134198
Height,1,0,18,74.9,63.88995576
Height,1,18,25,74.9,70.5512192
Height,1,26,35,74.9,70.9842903
Height,1,36,45,74.9,71.0236604
Height,1,46,55,74.9,70.5118491
Height,1,56,65,74.9,70.2362584
Height,1,66,79,74.9,69.45940759
Height,1,80,99,74.9,69.0945255
Height,2,0,18,75,61.6142065
Height,2,18,25,75,65.3149959
Height,2,26,35,75,65.64964175
Height,2,36,45,75,65.4331062
Height,2,46,55,75,64.7638145
Height,2,56,65,75,64.7638145
Height,2,66,79,75,63.76971948
Height,2,80,99,75,62.9134198
Height,1,0,18,75,63.9370424
Height,1,18,25,75,70.56106173
Height,1,26,35,75,70.9842903
Height,1,36,45,75,71.03350293
Height,1,46,55,75,70.5118491
Height,1,56,65,75,70.2362584
Height,1,66,79,75,69.4882265
Height,1,80,99,75,69.10436803
Height,2,0,18,75.1,61.6142065
Height,2,18,25,75.1,65.3149959
Height,2,26,35,75.1,65.6693268
Height,2,36,45,75.1,65.4724763
Height,2,46,55,75.1,64.7638145
Height,2,56,65,75.1,64.7638145
Height,2,66,79,75.1,63.779562
Height,2,80,99,75.1,62.9134198
Height,1,0,18,75.1,63.95247548
Height,1,18,25,75.1,70.58401449
Height,1,26,35,75.1,70.9842903
Height,1,36,45,75.1,71.05740058
Height,1,46,55,75.1,70.53814833
Height,1,56,65,75.1,70.2362584
Height,1,66,79,75.1,69.4882265
Height,1,80,99,75.1,69.11503732
Height,2,0,18,75.2,61.6142065
Height,2,18,25,75.2,65.34649198
Height,2,26,35,75.2,65.6693268
Height,2,36,45,75.2,65.4724763
Height,2,46,55,75.2,64.7710586
Height,2,56,65,75.2,64.79121609
Height,2,66,79,75.2,63.78491633
Height,2,80,99,75.2,62.9134198
Height,1,0,18,75.2,64.03121568
Height,1,18,25,75.2,70.5905893
Height,1,26,35,75.2,70.9842903
Height,1,36,45,75.2,71.0630305
Height,1,46,55,75.2,70.57767591
Height,1,56,65,75.2,70.2611403
Height,1,66,79,75.2,69.4882265
Height,1,80,99,75.2,69.12570662
Height,2,0,18,75.3,61.6142065
Height,2,18,25,75.3,65.3917676
Height,2,26,35,75.3,65.6693268
Height,2,36,45,75.3,65.4724763
Height,2,46,55,75.3,64.79928696
Height,2,56,65,75.3,64.8031846
Height,2,66,79,75.3,63.81219981
Height,2,80,99,75.3,62.9134198
Height,1,0,18,75.3,64.07830232
Height,1,18,25,75.3,70.5905893
Height,1,26,35,75.3,71.00558952
Height,1,36,45,75.3,71.0630305
Height,1,46,55,75.3,70.63011688
Height,1,56,65,75.3,70.2756285
Height,1,66,79,75.3,69.4882265
Height,1,80,99,75.3,69.1338956
Height,2,0,18,75.4,61.6535766
Height,2,18,25,75.4,65.3937361
Height,2,26,35,75.4,65.6930276
Height,2,36,45,75.4,65.48523221
Height,2,46,55,75.4,64.8031846
Height,2,56,65,75.4,64.8031846
Height,2,66,79,75.4,63.8189321
Height,2,80,99,75.4,62.91782925
Height,1,0,18,75.4,64.1338929
Height,1,18,25,75.4,70.6135027
Height,1,26,35,75.4,71.0236604
Height,1,36,45,75.4,71.0630305
Height,1,46,55,75.4,70.65641611
Height,1,56,65,75.4,70.28602221
Height,1,66,79,75.4,69.4882265
Height,1,80,99,75.4,69.1338956
Height,2,0,18,75.5,61.6535766
Height,2,18,25,75.5,65.3937361
Height,2,26,35,75.5,65.7086969
Height,2,36,45,75.5,65.5118464
Height,2,46,55,75.5,64.8031846
Height,2,56,65,75.5,64.8031846
Height,2,66,79,75.5,63.8189321
Height,2,80,99,75.5,62.93861666
Height,1,0,18,75.5,64.1724756
Height,1,18,25,75.5,70.6299594
Height,1,26,35,75.5,71.0236604
Height,1,36,45,75.5,71.07425098
Height,1,46,55,75.5,70.6693295
Height,1,56,65,75.5,70.31814821
Height,1,66,79,75.5,69.51421077
Height,1,80,99,75.5,69.1338956
Height,2,0,18,75.6,61.66066322
Height,2,18,25,75.6,65.3937361
Height,2,26,35,75.6,65.70979926
Height,2,36,45,75.6,65.5118464
Height,2,46,55,75.6,64.80727909
Height,2,56,65,75.6,64.8031846
Height,2,66,79,75.6,63.8189321
Height,2,80,99,75.6,62.95940408
Height,1,0,18,75.6,64.2126331
Height,1,18,25,75.6,70.6299594
Height,1,26,35,75.6,71.03673127
Height,1,36,45,75.6,71.09814863
Height,1,46,55,75.6,70.6693295
Height,1,56,65,75.6,70.35027421
Height,1,66,79,75.6,69.5275966
Height,1,80,99,75.6,69.1338956
Height,2,0,18,75.7,61.7323168
Height,2,18,25,75.7,65.3937361
Height,2,26,35,75.7,65.73787014
Height,2,36,45,75.7,65.52924798
Height,2,46,55,75.7,64.86373581
Height,2,56,65,75.7,64.8031846
Height,2,66,79,75.7,63.8189321
Height,2,80,99,75.7,62.98019149
Height,1,0,18,75.7,64.2520032
Height,1,18,25,75.7,70.6429909
Height,1,26,35,75.7,71.06023522
Height,1,36,45,75.7,71.12204628
Height,1,46,55,75.7,70.6693295
Height,1,56,65,75.7,70.3543687
Height,1,66,79,75.7,69.5275966
Height,1,80,99,75.7,69.1338956
Height,2,0,18,75.8,61.7323168
Height,2,18,25,75.8,65.3937361
Height,2,26,35,75.8,65.748067
Height,2,36,45,75.8,65.5512165
Height,2,46,55,75.8,64.8819248
Height,2,56,65,75.8,64.8031846
Height,2,66,79,75.8,63.8189321
Height,2,80,99,75.8,62.99216
Height,1,0,18,75.8,64.31373552
Height,1,18,25,75.8,70.66594367
Height,1,26,35,75.8,71.0630305
Height,1,36,45,75.8,71.1417707
Height,1,46,55,75.8,70.6693295
Height,1,56,65,75.8,70.37515611
Height,1,66,79,75.8,69.5275966
Height,1,80,99,75.8,69.1338956
Height,2,0,18,75.9,61.75771051
Height,2,18,25,75.9,65.3937361
Height,2,26,35,75.9,65.748067
Height,2,36,45,75.9,65.5512165
Height,2,46,55,75.9,64.8819248
Height,2,56,65,75.9,64.8031846
Height,2,66,79,75.9,63.8189321
Height,2,80,99,75.9,62.99216
Height,1,0,18,75.9,64.3307434
Height,1,18,25,75.9,70.6693295
Height,1,26,35,75.9,71.0630305
Height,1,36,45,75.9,71.1417707
Height,1,46,55,75.9,70.66980194
Height,1,56,65,75.9,70.3937388
Height,1,66,79,75.9,69.5275966
Height,1,80,99,75.9,69.1338956
Height,2,0,18,76,61.80318298
Height,2,18,25,76,65.3937361
Height,2,26,35,76,65.748067
Height,2,36,45,76,65.5512165
Height,2,46,55,76,64.8819248
Height,2,56,65,76,64.8031846
Height,2,66,79,76,63.84570377
Height,2,80,99,76,62.99216
Height,1,0,18,76,64.3685387
Height,1,18,25,76,70.6693295
Height,1,26,35,76,71.0630305
Height,1,36,45,76,71.1417707
Height,1,46,55,76,70.69610117
Height,1,56,65,76,70.3937388
Height,1,66,79,76,69.54019503
Height,1,80,99,76,69.1338956
Height,2,0,18,76.1,61.84865545
Height,2,18,25,76.1,65.41637391
Height,2,26,35,76.1,65.748067
Height,2,36,45,76.1,65.56168895
Height,2,46,55,76.1,64.8819248
Height,2,56,65,76.1,64.81609799
Height,2,66,79,76.1,63.8583022
Height,2,80,99,76.1,62.99216
Height,1,0,18,76.1,64.3701135
Height,1,18,25,76.1,70.6693295
Height,1,26,35,76.1,71.0630305
Height,1,36,45,76.1,71.1417707
Height,1,46,55,76.1,70.7086996
Height,1,56,65,76.1,70.3937388
Height,1,66,79,76.1,69.5669667
Height,1,80,99,76.1,69.15208459
Height,2,0,18,76.2,61.8504271
Height,2,18,25,76.2,65.4331062
Height,2,26,35,76.2,65.76011425
Height,2,36,45,76.2,65.58948424
Height,2,46,55,76.2,64.89586182
Height,2,56,65,76.2,64.84948384
Height,2,66,79,76.2,63.8583022
Height,2,80,99,76.2,62.99877418
Height,1,0,18,76.2,64.42334188
Height,1,18,25,76.2,70.6693295
Height,1,26,35,76.2,71.0630305
Height,1,36,45,76.2,71.1417707
Height,1,46,55,76.2,70.70932952
Height,1,56,65,76.2,70.3937388
Height,1,66,79,76.2,69.5669667
Height,1,80,99,76.2,69.17342318
Height,2,0,18,76.3,61.8897972
Height,2,18,25,76.3,65.4331062
Height,2,26,35,76.3,65.7874371
Height,2,36,45,76.3,65.5905866
Height,2,46,55,76.3,64.9212949
Height,2,56,65,76.3,64.8819248
Height,2,66,79,76.3,63.8583022
Height,2,80,99,76.3,63.00916788
Height,1,0,18,76.3,64.4488537
Height,1,18,25,76.3,70.6693295
Height,1,26,35,76.3,71.08314862
Height,1,36,45,76.3,71.14732188
Height,1,46,55,76.3,70.73562875
Height,1,56,65,76.3,70.3937388
Height,1,66,79,76.3,69.5669667
Height,1,80,99,76.3,69.19476177
Height,2,0,18,76.4,61.90633264
Height,2,18,25,76.4,65.4331062
Height,2,26,35,76.4,65.7874371
Height,2,36,45,76.4,65.5905866
Height,2,46,55,76.4,64.9212949
Height,2,56,65,76.4,64.8819248
Height,2,66,79,76.4,63.8583022
Height,2,80,99,76.4,63.01956159
Height,1,0,18,76.4,64.51751515
Height,1,18,25,76.4,70.68554998
Height,1,26,35,76.4,71.1024006
Height,1,36,45,76.4,71.17121953
Height,1,46,55,76.4,70.76192798
Height,1,56,65,76.4,70.3937388
Height,1,66,79,76.4,69.57673048
Height,1,80,99,76.4,69.2126358
Height,2,0,18,76.5,61.9291673
Height,2,18,25,76.5,65.4331062
Height,2,26,35,76.5,65.7874371
Height,2,36,45,76.5,65.5905866
Height,2,46,55,76.5,64.9411768
Height,2,56,65,76.5,64.8819248
Height,2,66,79,76.5,63.8583022
Height,2,80,99,76.5,63.0299553
Height,1,0,18,76.5,64.5275939
Height,1,18,25,76.5,70.70850275
Height,1,26,35,76.5,71.1024006
